btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_n_unique_addresses,btc_n_transactions,btc_estimated_transaction_volume,btc_transaction_to_trade_ratio,btc_market_price_label
-0.72978374,-0.512623208,-0.404268717,-0.858005276,-0.431028954,-0.837396299,-1.381113144,-0.470237174,-0.475980374,-0.687097794,-0.505137748,-0.037337576,-0.844576324,-0.872844783,-0.278369408,1.093741303,-1
-0.728383695,-0.513161503,-0.410069657,-0.871257698,-0.431028954,-0.837396299,-1.381113144,-0.470236502,-0.475980374,-0.688836028,-0.522139362,-0.037311445,-0.845433193,-0.873170081,-0.33113769,1.126397225,-1
-0.72692853,-0.513317113,-0.410035541,-0.881238856,-0.431028954,-0.842094052,-1.381113144,-0.470236262,-0.475980374,-0.689403654,-0.51862904,-0.037289669,-0.85260325,-0.881061187,-0.377162043,1.267126637,-1
-0.72579306,-0.513460693,-0.411945792,-0.87511254,-0.431028954,-0.854621395,-1.381113144,-0.470237654,-0.475980374,-0.692483169,-0.488619227,-0.037350797,-0.857484639,-0.882131523,-0.251637718,1.21196587,-1
-0.724271751,-0.513270325,-0.410771378,-0.883404127,-0.431028954,-0.842094052,-1.381113144,-0.470235975,-0.475980374,-0.688621515,-0.526853508,-0.037290152,-0.847992743,-0.875321247,-0.360742204,1.082196195,1
-0.723235497,-0.512903725,-0.407933075,-0.866675393,-0.431028954,-0.853055477,-1.381113144,-0.470238085,-0.475980374,-0.690618397,-0.528534539,-0.037335849,-0.85403505,-0.880956252,-0.358139285,0.908068354,1
-0.72207798,-0.512864431,-0.411909604,-0.86258014,-0.431028954,-0.838962216,-1.381113144,-0.470237558,-0.475980374,-0.689310341,-0.524061809,-0.037334307,-0.84855109,-0.874334859,-0.322829791,0.960921007,1
-0.72072203,-0.512963689,-0.409602323,-0.871003133,-0.431028954,-0.842094052,-1.381113144,-0.470236694,-0.475980374,-0.688059893,-0.521012116,-0.037304791,-0.843172165,-0.869423904,-0.36263154,1.115886466,-1
-0.719288913,-0.513063023,-0.409284979,-0.87662881,-0.431028954,-0.838962216,-1.381113144,-0.470236358,-0.475980374,-0.688011139,-0.523965411,-0.037317298,-0.846267949,-0.876108259,-0.302036012,1.184658213,-1
-0.7180873,-0.513165314,-0.412435318,-0.867794049,-0.431028954,-0.860885066,-1.381113144,-0.470237366,-0.475980374,-0.690516482,-0.519041965,-0.037343826,-0.849728593,-0.875845922,-0.263864785,1.175336127,-1
-0.716819542,-0.513053903,-0.410994801,-0.87735304,-0.431028954,-0.854621395,-1.381113144,-0.470237078,-0.475980374,-0.689375978,-0.530408166,-0.037287184,-0.853471175,-0.881806225,-0.425526806,0.900260801,1
-0.715695096,-0.512922747,-0.411114349,-0.862961058,-0.431028954,-0.85775323,-1.381113144,-0.470237702,-0.475980374,-0.689947861,-0.522222289,-0.037350036,-0.852227334,-0.877902646,-0.260574162,1.061950862,1
-0.714383243,-0.51255859,-0.409214055,-0.863482407,-0.431028954,-0.846791806,-1.381113144,-0.470236886,-0.475980374,-0.686163214,-0.518958193,-0.037369786,-0.845007522,-0.870399799,-0.015629801,1.063549299,1
-0.713313917,-0.512669197,-0.410969861,-0.867492857,-0.431028954,-0.845225888,-1.381113144,-0.470237941,-0.475980374,-0.689270715,-0.518859866,-0.037312976,-0.854952729,-0.880242695,-0.417581246,1.324879448,-1
-0.711803632,-0.512833527,-0.412160237,-0.884301398,-0.431028954,-0.849923641,-1.381113144,-0.470236023,-0.475980374,-0.685898698,-0.52981738,-0.037273674,-0.852376595,-0.879529137,-0.399878434,1.311983483,-1
-0.710194131,-0.51285559,-0.411797294,-0.881306973,-0.431028954,-0.865582819,-1.381113144,-0.470236854,-0.475981704,-0.685127914,-0.496849572,-0.037318666,-0.848628484,-0.869780683,-0.245707202,0.839264509,-1
-0.70852951,-0.512796243,-0.412078965,-0.883381384,-0.431028954,-0.854621395,-1.381113144,-0.470236657,-0.475981704,-0.684201769,-0.521127691,-0.037324825,-0.847135874,-0.871197305,-0.201871667,1.124365481,1
-0.707129465,-0.512884138,-0.412489597,-0.876259633,-0.431028954,-0.851489559,-1.381113144,-0.470237601,-0.475981704,-0.687283913,-0.525729597,-0.037323108,-0.849712009,-0.871239279,-0.290015995,1.171610015,-1
-0.705553036,-0.512933283,-0.411736418,-0.872455025,-0.431028954,-0.856187312,-1.381113144,-0.470236972,-0.475981704,-0.686015759,-0.519780805,-0.037296372,-0.842464557,-0.86162724,-0.331078532,1.185659804,-1
-0.70389944,-0.51293683,-0.411194494,-0.871835977,-0.431028954,-0.849923641,-1.381113144,-0.470236696,-0.475981704,-0.68536526,-0.518612516,-0.037300353,-0.836770525,-0.862540174,-0.300191044,1.164141072,-1
-0.702267891,-0.513036953,-0.412937931,-0.888278083,-0.431028954,-0.848357723,-1.381113144,-0.470236775,-0.475981704,-0.686290154,-0.528244607,-0.037251598,-0.852840962,-0.87884706,-0.416309365,1.292679245,-1
-0.70082375,-0.513048755,-0.412594346,-0.876636547,-0.431028954,-0.856187312,-1.381113144,-0.470237443,-0.475981704,-0.687962543,-0.518372274,-0.037235367,-0.849369261,-0.875615065,-0.47214643,1.302112601,-1
-0.699335513,-0.512931256,-0.410701798,-0.873785827,-0.431028954,-0.864016902,-1.381113144,-0.470237286,-0.475981704,-0.686841321,-0.514714389,-0.037318903,-0.845903089,-0.871218292,-0.280129336,0.635891912,1
-0.69747246,-0.512990425,-0.411235007,-0.876810735,-0.431028954,-0.853055477,-1.381113144,-0.470235949,-0.475981704,-0.683993115,-0.513937581,-0.037367881,-0.838838067,-0.861994512,0.247594155,0.28446969,-1
-0.695873984,-0.513061565,-0.412176358,-0.872948728,-0.431028954,-0.859319148,-1.381113144,-0.470236893,-0.475981704,-0.686791125,-0.518583707,-0.037318142,-0.842248958,-0.864754301,-0.251186643,1.138649197,-1
-0.694529058,-0.51306003,-0.411618858,-0.871647365,-0.431028954,-0.848357723,-1.381113144,-0.470237797,-0.475981704,-0.688908191,-0.536604147,-0.037346357,-0.850447258,-0.874460781,-0.195393946,1.199285025,1
-0.693040821,-0.512987741,-0.41274121,-0.875704376,-0.431028954,-0.85775323,-1.381113144,-0.470237286,-0.475981704,-0.68725726,-0.529526585,-0.037263786,-0.849993946,-0.875436675,-0.422679863,1.275536888,1
-0.691420296,-0.512992889,-0.413298692,-0.887916421,-0.431028954,-0.860885066,-1.381113144,-0.470236814,-0.475981704,-0.686162782,-0.530367493,-0.0372488,-0.853128428,-0.878143996,-0.422838848,1.256594018,-1
-0.689921035,-0.513035482,-0.398354449,-0.874059728,-0.431028954,-0.85775323,-1.381113144,-0.470237247,-0.475981704,-0.687495551,-0.527209128,-0.037323503,-0.84684288,-0.872561459,-0.258366857,1.262899632,-1
-0.688013887,-0.513252122,-0.410916156,-0.878300093,-0.431028954,-0.859319148,-1.381113144,-0.470235854,-0.475981759,-0.685860689,-0.521539607,-0.037328471,-0.840916665,-0.863935808,-0.106621073,1.14653162,-1
-0.686547698,-0.5133086,-0.412005779,-0.873344914,-0.431028954,-0.859319148,-1.381113144,-0.470237412,-0.475981759,-0.689526328,-0.516680308,-0.037422072,-0.847323832,-0.870095488,4.48147235,-0.443832591,-1
-0.684949221,-0.513306818,-0.409473885,-0.876453812,-0.431028954,-0.856187312,-1.381113144,-0.470236945,-0.475981759,-0.688570093,-0.524707448,-0.03742582,-0.847539432,-0.872813302,8.817485566,-1.49683376,1
-0.68350508,-0.513441128,-0.410364287,-0.881029943,-0.431028954,-0.851489559,-1.381113144,-0.47023749,-0.475981759,-0.690529534,-0.519708058,-0.037426864,-0.853963184,-0.880977239,9.921885187,-3.926557305,-1
-0.682082987,-0.513497953,-0.411003214,-0.878528464,-0.431028954,-0.848357723,-1.381113144,-0.470237568,-0.475981759,-0.691032062,-0.523463739,-0.037426057,-0.857794217,-0.880022331,8.150110255,-2.82031669,-1
-0.680671918,-0.513368077,-0.410825837,-0.875079503,-0.431028954,-0.853055477,-1.381113144,-0.470237607,-0.475981759,-0.690319816,-0.510803676,-0.037412327,-0.861536799,-0.881208096,1.719493506,-0.531768537,1
-0.679183681,-0.513501885,-0.412209262,-0.883303881,-0.431028954,-0.856187312,-1.381113144,-0.470237335,-0.475981759,-0.690651824,-0.530656979,-0.037419978,-0.859220489,-0.87860571,3.583908718,-0.35710793,-1
-0.677695444,-0.513461735,-0.41246593,-0.877131233,-0.431028954,-0.851489559,-1.381113144,-0.470237335,-0.475981759,-0.690402001,-0.519310814,-0.037423407,-0.857517808,-0.875174338,5.450771562,-2.18002904,1
-0.676251302,-0.513441,-0.412243899,-0.876518143,-0.431028954,-0.84365997,-1.381113144,-0.47023749,-0.475981759,-0.690569631,-0.518772403,-0.037420164,-0.857462526,-0.872561459,3.527102953,-0.101937281,1
-0.675016617,-0.513387994,-0.41033253,-0.870179912,-0.431028954,-0.845225888,-1.381113144,-0.470238231,-0.475981759,-0.69168105,-0.51779266,-0.037367304,-0.860198978,-0.878857554,-0.08210778,-0.022052505,1
-0.6735835,-0.51332174,-0.411977819,-0.87716478,-0.431028954,-0.849923641,-1.381113144,-0.470237529,-0.475981759,-0.689924922,-0.513992836,-0.037359886,-0.854527059,-0.875142858,-0.056814351,0.83403519,1
-0.672183455,-0.513339054,-0.412325043,-0.875618393,-0.431028954,-0.860885066,-1.381113144,-0.470237646,-0.475981759,-0.690272339,-0.516350481,-0.03736107,-0.861238277,-0.87902545,-0.061143924,-0.737322473,-1
-0.670926721,-0.513360436,-0.412858717,-0.876808762,-0.431028954,-0.854621395,-1.381113144,-0.470238153,-0.475981759,-0.691404132,-0.527637348,-0.037421335,-0.861133241,-0.881229083,3.409550069,-0.360065326,-1
-0.669559748,-0.513331491,-0.412062766,-0.867631549,-0.431028954,-0.860885066,-1.381113144,-0.470237763,-0.475981759,-0.690475693,-0.523611752,-0.037426743,-0.851193563,-0.869360944,9.087464543,-2.676585297,1
-0.668027415,-0.513042152,-0.405687271,-0.863359348,-0.431028954,-0.85775323,-1.381113144,-0.470237179,-0.475981759,-0.687422092,-0.505478497,-0.037424683,-0.844421535,-0.863022874,6.857017439,-1.675474141,1
-0.666417914,-0.513054667,-0.408143502,-0.871491349,-0.431028954,-0.856187312,-1.381113144,-0.470237391,-0.47598227,-0.686882738,-0.520299183,-0.037428294,-0.848025912,-0.865090092,16.76589661,-4.739439607,-1
-0.664378478,-0.512934244,-0.410576461,-0.872890778,-0.431028954,-0.848357723,-1.381113144,-0.470236002,-0.47598227,-0.682316312,-0.507113753,-0.03742397,-0.841375504,-0.860861215,8.381500207,-1.90729601,1
-0.662647713,-0.512933483,-0.410868438,-0.87649005,-0.431028954,-0.842094052,0.810031584,-0.470236999,-0.47598227,-0.68502117,-0.507248841,-0.037426677,-0.847600242,-0.865257988,11.52093939,-3.425834955,-1
-0.660994117,-0.512936746,-0.407967709,-0.878051394,-0.431028954,-0.859319148,1.14992301,-0.470237249,-0.47598227,-0.6857314,-0.509992554,-0.037427332,-0.854029522,-0.873474392,12.90076045,-2.764938136,-1
-0.659483832,-0.513026571,-0.409560855,-0.881816268,-0.431028954,-0.859319148,1.790106861,-0.470237712,-0.47598227,-0.687568873,-0.517576718,-0.037427136,-0.85586488,-0.876024311,11.13501586,-2.03752345,-1
-0.657719995,-0.513063874,-0.412321898,-0.877605824,-0.431028954,-0.860885066,1.265420096,-0.470236893,-0.47598227,-0.6857551,-0.51618869,-0.03742302,-0.848584259,-0.86493269,6.250126736,-0.672135126,-1
-0.655967183,-0.51298322,-0.41104955,-0.873776692,-0.431028954,-0.860885066,1.625111023,-0.470236928,-0.47598227,-0.685259793,-0.517699541,-0.037428644,-0.843443046,-0.857860076,20.82392244,-6.300314531,1
-0.654346658,-0.512960333,-0.410921164,-0.864064755,-0.431028954,-0.860885066,1.390816933,-0.470237356,-0.47598227,-0.686237521,-0.5112221,-0.037428607,-0.845394496,-0.856831714,18.93124114,-4.405928374,1
-0.652648965,-0.512946514,-0.411824157,-0.875985139,-0.431028954,-0.851489559,1.39411685,-0.470237106,-0.47598227,-0.68549115,-0.520463497,-0.037427455,-0.853725472,-0.870809045,13.70995422,-3.500960587,1
-0.650984345,-0.512984672,-0.412079378,-0.880426058,-0.431028954,-0.862450984,0.651635579,-0.470237213,-0.47598227,-0.686060589,-0.524677777,-0.037418724,-0.85348776,-0.871868888,3.614189844,-1.189643771,-1
-0.64925358,-0.512982013,-0.410104785,-0.882672389,-0.431028954,-0.848357723,1.397416767,-0.470236999,-0.47598227,-0.685494939,-0.523880106,-0.037384168,-0.852000678,-0.870735591,0.487817026,0.33498128,1
-0.647655103,-0.512756104,-0.408147591,-0.87792656,-0.431028954,-0.851489559,1.242320679,-0.470237427,-0.47598227,-0.68492102,0.617412735,-0.037378155,-0.858877741,-0.876548986,0.282356444,0.592257656,1
-0.64617789,-0.512779023,-0.411692217,-0.871185422,-0.431028954,-0.865582819,0.724233748,-0.470237819,-0.47598227,-0.685776858,3.396259764,-0.037389033,-0.858888798,-0.879864929,0.481416949,0.723330346,-1
-0.644755797,-0.512805183,-0.412050822,-0.870062294,-0.431028954,-0.868714655,1.710908859,-0.470237726,-0.475981947,-0.687073646,-0.501124559,-0.037353835,-0.856340304,-0.873663275,-0.112647719,1.111130088,-1
-0.643168344,-0.512818386,-0.410091199,-0.881719924,-0.431028954,-0.864016902,1.9947017,-0.47023716,-0.475981947,-0.685659797,-0.515794854,-0.037321308,-0.85117145,-0.877755737,-0.241163184,1.117554172,-1
-0.641812395,-0.51287204,-0.412208839,-0.876000242,-0.431028954,-0.840528134,1.773607277,-0.470237953,-0.475981947,-0.688075379,-0.45417509,-0.037346634,-0.858042985,-0.874072521,-0.188931015,1.062608971,-1
-0.640445421,-0.512846093,-0.412196479,-0.871896229,-0.431028954,-0.860885066,0.998126839,-0.470237915,-0.475981947,-0.687849683,-0.526305228,-0.037356386,-0.859894928,-0.87572,-0.116448574,1.090592743,1
-0.638835921,-0.512844115,-0.412903373,-0.886590247,-0.431028954,-0.851489559,1.229121012,-0.470237085,-0.475981947,-0.685671306,-0.527684376,-0.037324076,-0.863128917,-0.880966746,-0.222321595,1.096100179,1
-0.637215396,-0.512828864,-0.413186189,-0.887958087,-0.431028954,-0.859319148,0.44704074,-0.470237047,-0.475981947,-0.685480145,-0.512578011,-0.037253566,-0.862614795,-0.883107418,-0.415011602,1.21929454,1
-0.635550775,-0.512527944,-0.406059677,-0.880117211,-0.431028954,-0.862450984,1.793406778,-0.470236896,-0.475981947,-0.682996091,-0.516230404,-0.037320305,-0.857335377,-0.876968725,-0.222695025,1.08340045,1
-0.634062538,-0.51199475,-0.401879071,-0.8520962,-0.431028954,-0.870280573,1.569012438,-0.4702375,-0.475981947,-0.681494782,-0.487373656,-0.03736453,-0.845516116,-0.861396383,0.01604152,1.060650144,1
-0.632353821,-0.512251105,-0.410652033,-0.879043501,-0.431028954,-0.868714655,1.177972302,-0.470236745,-0.475981947,-0.680595149,-0.51130193,-0.037339341,-0.854571284,-0.872068264,-0.105474901,0.909030216,-1
-0.630832513,-0.51232725,-0.410279371,-0.874124818,-0.431028954,-0.862450984,1.509613936,-0.470237387,-0.475981947,-0.683234051,-0.509186175,-0.037303203,-0.852686173,-0.870483747,-0.324711732,1.028005105,-1
-0.629156868,-0.512352672,-0.412452961,-0.879581921,-0.431028954,-0.865582819,1.239020762,-0.470236858,-0.475981947,-0.681718966,-0.522870168,-0.037277339,-0.852597722,-0.87130224,-0.357251926,1.239538705,-1
-0.627701703,-0.512350551,-0.412791917,-0.883528043,-0.431028954,-0.862450984,1.661410107,-0.470237613,-0.475981947,-0.684143573,-0.534050782,-0.03727883,-0.862747472,-0.882467315,-0.40110225,1.255286747,-1
-0.625783531,-0.51205418,-0.408407317,-0.891244875,-0.431028954,-0.856187312,1.199421761,-0.470236028,-0.475981947,-0.676711508,-0.526966276,-0.037174456,-0.857628371,-0.875845922,-0.469007397,1.227140842,1
-0.623887406,-0.512102526,-0.407996563,-0.887939904,-0.431028954,-0.865582819,1.100424258,-0.470236103,-0.475981947,-0.677384676,-0.518916944,-0.037230381,-0.856091536,-0.875069403,-0.404574042,1.156558889,-1
-0.622134594,-0.512268559,-0.41174954,-0.883379924,-0.431028954,-0.870280573,1.357817766,-0.470236569,-0.475981922,-0.680337465,-0.527194374,-0.037243844,-0.854659735,-0.87307564,-0.407439472,0.508889834,-1
-0.620480997,-0.51217974,-0.411478239,-0.883421626,-0.431028954,-0.85775323,1.371017433,-0.47023691,-0.475981922,-0.680862258,-0.519819431,-0.037274497,-0.86031507,-0.879392722,-0.368303243,1.208160171,1
-0.61893764,-0.51208274,-0.410138271,-0.881948302,-0.431028954,-0.864016902,1.582212105,-0.470237289,-0.475981922,-0.68153781,-0.510745073,-0.037313942,-0.857871612,-0.878826073,-0.28301695,1.077967901,1
-0.617526571,-0.512100529,-0.410974677,-0.877681755,-0.431028954,-0.860885066,1.371017433,-0.470237743,-0.475981922,-0.683251095,-0.517421428,-0.037283452,-0.859961266,-0.87881558,-0.40104679,1.197820063,-1
-0.61575171,-0.511631184,-0.404138804,-0.88250947,-0.431028954,-0.84365997,1.021226256,-0.470236493,-0.475981922,-0.675469615,-0.51612958,-0.037242527,-0.858219887,-0.875321247,-0.405720214,1.270380605,1
-0.614109138,-0.51149035,-0.404830527,-0.882539252,-0.431028954,-0.859319148,1.598711689,-0.470236948,-0.475981922,-0.676370355,-0.521289939,-0.037345239,-0.863565643,-0.884072819,-0.088951536,1.252384967,1
-0.612433493,-0.511285382,-0.407976658,-0.869125778,-0.431028954,-0.864016902,1.701009108,-0.470236834,-0.475981922,-0.674487412,-0.495547759,-0.037287801,-0.852686173,-0.870578189,-0.331200544,1.251671475,1
-0.610647609,-0.511422924,-0.403790066,-0.873910823,-0.431028954,-0.856187312,1.314918848,-0.470236455,-0.475981922,-0.673844438,-0.488073337,-0.037244246,-0.855240195,-0.873358964,-0.400887805,1.319932411,-1
-0.608949916,-0.511206407,-0.402673803,-0.876528157,-0.431028954,-0.859319148,1.314918848,-0.470236758,-0.475981922,-0.673616638,-0.37862586,-0.037304648,-0.854974842,-0.872393563,-0.274176636,1.221032729,1
-0.607329391,-0.510668398,-0.395467604,-0.853824025,-0.431028954,-0.846791806,1.41391635,-0.470237023,-0.475981922,-0.671276004,-0.491093863,-0.037363358,-0.84233188,-0.858951399,0.06712382,0.871901041,1
-0.605455315,-0.510109614,-0.389814504,-0.864346833,-0.431028954,-0.84365997,0.625236245,-0.470236152,-0.475981922,-0.662478701,-0.47675776,-0.037335788,-0.845090445,-0.864785781,-0.071245027,0.942468299,1
-0.603459975,-0.510242296,-0.40852709,-0.875946968,-0.431028954,-0.853055477,1.057525341,-0.470235735,-0.475981922,-0.661187763,-0.500326216,-0.037262455,-0.851398106,-0.866359805,-0.326682408,1.145008085,-1
-0.601685114,-0.510112786,-0.407119916,-0.868188702,-0.431028954,-0.831132627,1.39411685,-0.470236493,-0.475981922,-0.66458272,-0.518420203,-0.037236214,-0.848003799,-0.865530819,-0.415669727,1.216195959,1
-0.599910254,-0.510107924,-0.398306157,-0.866565491,-0.431028954,-0.851489559,1.123523676,-0.470236015,-0.475981466,-0.664569477,-0.483138327,-0.037326648,-0.849590389,-0.868584425,-0.158317129,1.120085646,1
-0.598300753,-0.510313626,-0.40244194,-0.854663372,-0.431028954,-0.846791806,1.334718348,-0.470236628,-0.475981466,-0.669277321,-0.502893504,-0.037298984,-0.844885902,-0.862393265,-0.315309423,1.181639176,-1
-0.596625108,-0.510140985,-0.40281322,-0.842244691,-0.431028954,-0.851489559,1.196121844,-0.470236383,-0.475981466,-0.666849452,-0.495913629,-0.037296081,-0.839628597,-0.856317533,-0.307803845,1.097707412,1
-0.594795128,-0.51023177,-0.398572119,-0.861148378,-0.431028954,-0.853055477,1.258820263,-0.470235811,-0.475981466,-0.664349507,-0.020454766,-0.037225739,-0.844310971,-0.858678569,-0.42073137,1.26313735,-1
-0.593428155,-0.510322335,-0.407324325,-0.853275515,-0.431028954,-0.838962216,1.476614769,-0.470237527,-0.475981466,-0.674023286,-0.434062905,-0.037360818,-0.844797451,-0.859927294,-0.078207098,1.098618322,-1
-0.591664318,-0.51039147,-0.398718252,-0.87543273,-0.431028954,-0.84365997,1.041025757,-0.470236056,-0.475981466,-0.666978352,-0.410817853,-0.037305255,-0.847721862,-0.860871708,-0.255072536,1.199657322,-1
-0.590032769,-0.510223864,-0.406857741,-0.866994322,-0.431028954,-0.842094052,1.215921345,-0.470236546,-0.475981466,-0.668392417,-0.476123265,-0.037249364,-0.84422252,-0.861490825,-0.419799643,1.271632801,1
-0.588290981,-0.510083671,-0.400255106,-0.86483769,-0.431028954,-0.859319148,1.202721678,-0.470236138,-0.475981466,-0.665179754,-0.165127126,-0.037310185,-0.844183823,-0.86138589,-0.241244525,1.154411971,1
-0.586549192,-0.510221415,-0.393106146,-0.872785442,-0.431028954,-0.854621395,1.179622261,-0.470236138,-0.475981466,-0.666225276,-0.262605646,-0.037324834,-0.845145727,-0.862854978,-0.176774196,1.183840967,-1
-0.584983787,-0.510237743,-0.392052104,-0.855482104,-0.431028954,-0.864016902,1.14992301,-0.470236791,-0.475981466,-0.669831026,-0.417690925,-0.037340926,-0.840010042,-0.855824339,-0.14602351,1.131683444,-1
-0.583484526,-0.510677999,-0.402371209,-0.862004443,-0.431028954,-0.838962216,1.295119347,-0.470237037,-0.475981466,-0.673839135,-0.468977812,-0.037325099,-0.845494003,-0.863704951,-0.251190341,1.199433477,-1
-0.581963217,-0.510482833,-0.406839309,-0.861484391,-0.431028954,-0.837396299,1.166422594,-0.470236955,-0.475981466,-0.672121914,0.004403036,-0.03733883,-0.845079389,-0.861039604,-0.171982458,1.151107328,1
-0.579989925,-0.510498435,-0.407227288,-0.878267351,-0.431028954,-0.837396299,0.806731667,-0.470235279,-0.475981466,-0.664169699,-0.49401014,-0.037243038,-0.84666045,-0.860483449,-0.370344168,1.240485837,-1
-0.578556808,-0.51060451,-0.409218269,-0.874595399,-0.431028954,-0.84365997,1.668009941,-0.47023704,-0.47598118,-0.674654527,-0.52134367,-0.037227558,-0.856837841,-0.876349609,-0.483157076,1.238543188,-1
-0.576671708,-0.510555439,-0.411899133,-0.88326603,-0.431028954,-0.856187312,1.173022427,-0.470235288,-0.47598118,-0.666279078,-0.506937625,-0.037193315,-0.849966305,-0.868741827,-0.454136739,1.247536841,1
-0.575183471,-0.510510486,-0.410136807,-0.860146725,-0.431028954,-0.856187312,1.163122677,-0.470236826,-0.47598118,-0.673137572,-0.449701669,-0.037295241,-0.84345963,-0.860000749,-0.355185119,1.21675215,1
-0.573474754,-0.51055092,-0.401186349,-0.854846601,-0.431028954,-0.860885066,0.932128504,-0.470235972,-0.47598118,-0.669456294,-0.465566001,-0.037303528,-0.83459242,-0.847408558,-0.275596411,1.14713198,-1
-0.572041637,-0.510719346,-0.402653443,-0.859950539,-0.431028954,-0.854621395,1.635010773,-0.47023704,-0.47598118,-0.675396861,-0.4702982,-0.037334391,-0.844786395,-0.860850722,-0.229206022,1.107067505,-1
-0.570509304,-0.51106748,-0.403876065,-0.860793213,-0.431028954,-0.837396299,1.248920513,-0.470236655,-0.47598118,-0.675817074,-0.284834482,-0.037335391,-0.846146329,-0.862865472,-0.189285958,1.163178239,-1
-0.568800587,-0.511023026,-0.405711946,-0.876146044,-0.431028954,-0.851489559,0.773732499,-0.470235972,-0.47598118,-0.672797737,-0.482415376,-0.037251716,-0.848103307,-0.86757705,-0.40190457,1.282751483,1
-0.567003679,-0.511010923,-0.409645542,-0.870013649,-0.431028954,-0.849923641,1.344618099,-0.47023563,-0.47598118,-0.67056951,2.307592508,-0.037258783,-0.846588584,-0.863704951,-0.363448649,1.210837317,1
-0.565173699,-0.511117374,-0.410004521,-0.880422561,-0.431028954,-0.845225888,0.994826922,-0.470235502,-0.47598118,-0.671617288,-0.498126698,-0.037235626,-0.849888911,-0.868374555,-0.407280487,1.197493584,-1
-0.56343191,-0.51107911,-0.409424995,-0.874706817,-0.431028954,-0.842094052,0.813331501,-0.470235844,-0.47598118,-0.672672112,-0.202915198,-0.037247621,-0.843249559,-0.863652484,-0.402133805,1.220818008,1
-0.561943673,-0.51108421,-0.40291538,-0.854405278,-0.431028954,-0.849923641,1.991401783,-0.470236826,-0.47598118,-0.676774783,-0.46359134,-0.037337245,-0.840601558,-0.859129789,-0.195356973,1.138928383,-1
-0.560146765,-0.510691285,-0.408417143,-0.869059399,-0.431028954,-0.84365997,1.080624758,-0.47023563,-0.47598118,-0.669113351,-0.426550042,-0.037317109,-0.83940747,-0.858552647,-0.198104088,1.109696326,1
-0.558382928,-0.510723158,-0.408050534,-0.866020134,-0.431028954,-0.838962216,1.123523676,-0.470235758,-0.47598118,-0.669950223,-0.470415525,-0.037298974,-0.837549999,-0.858678569,-0.277038369,1.17584337,-1
-0.556574996,-0.51082159,-0.411773664,-0.864440073,-0.431028954,-0.838962216,0.922228754,-0.470235202,-0.475980819,-0.66993737,-0.448183481,-0.037314244,-0.834498441,-0.851815825,-0.207757815,1.129710786,-1
-0.555075735,-0.5108442,-0.402756445,-0.863638157,-0.431028954,-0.826434874,1.88250453,-0.470236464,-0.475980819,-0.675258635,-0.50528734,-0.037311613,-0.844045618,-0.862109941,-0.303437299,1.21044888,-1
-0.553444186,-0.51096036,-0.405719221,-0.869663762,-0.431028954,-0.831132627,1.14002326,-0.470235923,-0.475980819,-0.673848294,-0.504953138,-0.03730981,-0.845803581,-0.863327186,-0.273914126,1.240349561,-1
-0.551867757,-0.51101253,-0.407154511,-0.868695035,-0.431028954,-0.845225888,1.364417599,-0.470236148,-0.475980819,-0.675083207,-0.491735499,-0.037308913,-0.845422136,-0.860189632,-0.291801805,1.210659272,-1
-0.550412592,-0.510912339,-0.392215502,-0.862659211,-0.431028954,-0.837396299,1.724108526,-0.470236644,-0.475980819,-0.676447707,-0.505924383,-0.037305393,-0.844172766,-0.86207846,-0.335130805,1.294152576,1
-0.548825139,-0.510943218,-0.405406029,-0.856967519,-0.431028954,-0.806077942,1.235720846,-0.470236103,-0.475980819,-0.67451055,-0.485818358,-0.037279286,-0.840872439,-0.855362625,-0.371567984,1.280967825,-1
-0.547204614,-0.510852315,-0.409973044,-0.853493154,-0.431028954,-0.813907531,0.711034081,-0.470235968,-0.475980819,-0.673405075,-0.468841587,-0.037274237,-0.838086233,-0.840850126,-0.375575889,1.23971443,1
-0.545683305,-0.510796724,-0.407316095,-0.852154939,-0.431028954,-0.806077942,1.113623925,-0.470236374,-0.475980819,-0.674734335,-0.510179162,-0.037300805,-0.839363244,-0.851532501,-0.331854972,1.179605803,1
-0.543919469,-0.510897468,-0.406332494,-0.867843907,-0.431028954,-0.838962216,0.786932166,-0.470235382,-0.475980819,-0.671427501,-0.517972908,-0.037320845,-0.843664173,-0.853830575,-0.190927573,1.095427954,-1
-0.542298944,-0.510984742,-0.39916977,-0.857668052,-0.431028954,-0.85775323,0.763832749,-0.470235968,-0.475980819,-0.674341406,-0.500651896,-0.037326326,-0.838445566,-0.852686785,-0.208227376,1.234195599,-1
-0.540799683,-0.511065438,-0.391307035,-0.829952864,-0.431028954,-0.859319148,0.522938826,-0.470236464,-0.475980819,-0.676763971,-0.47279849,-0.037396538,-0.82490151,-0.829643076,0.698024979,0.210166384,-1
-0.539234278,-0.511566285,-0.401854367,-0.842082016,-0.431028954,-0.853055477,1.024526173,-0.470236193,-0.475980819,-0.678843883,-0.365038885,-0.037399008,-0.827555039,-0.831731281,0.874931089,0.263494964,-1
