btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_n_unique_addresses,btc_n_transactions,btc_estimated_transaction_volume,btc_transaction_to_trade_ratio,btc_market_price_label
0.3555544682,0.1339042724,0.226531405,-0.4770681241,-0.4310289537,-0.2329520222,-0.0842458577,-0.4537119616,-0.4628215392,1.1485429528,-0.4187528833,-0.0373357953,-0.2969431522,-0.3356619407,-0.3482230477,-1.7900762378,-1
0.3564694584,0.1533810721,0.0959255087,-0.3836517851,-0.4310289537,-0.3488299405,0.2523456516,-0.4532683154,-0.460269222,0.938098164,-0.4024554523,-0.0373506219,-0.2724643442,-0.3321571144,-0.3413681994,-3.7201661189,1
0.3573899605,0.1377451569,-0.0942992641,-0.2134708482,-0.4310289537,-0.4130325709,0.2820449024,-0.4531660607,-0.460269222,0.9134531591,-0.2474589838,-0.0373616993,-0.0050328133,-0.2144830952,-0.2783509209,4.4365674387,-1
0.3584427504,0.1350374698,-0.1927178399,-0.3196907443,-0.4310289537,-0.3284730089,0.0180515618,-0.4507119481,-0.460269222,1.1314561176,-0.3861697288,-0.0373227707,-0.1156794581,-0.2352811963,-0.3952197989,2.280729245,-1
0.3593853006,0.0922923257,0.3437810072,-0.2036970526,-0.4310289537,-0.1436947067,0.2853448192,-0.452757042,-0.460269222,0.8321506455,-0.369496712,-0.0373466626,-0.021838499,-0.1795082864,-0.3479457481,-1.2307313715,-1
0.3603113147,0.0752542218,0.338170479,-0.1879330779,-0.4310289537,-0.2987205704,0.1929471499,-0.4530638061,-0.460269222,0.7626228121,-0.3724212642,-0.0373570293,0.0080579314,-0.1601268067,-0.3042396198,-1.0968636316,-1
0.3612152809,0.1148903798,0.0832915549,-0.3193736854,-0.4310289537,-0.3034183238,0.2457458181,-0.4534728248,-0.460269222,0.8225649669,-0.4000430274,-0.0373323211,-0.173421362,-0.305167853,-0.4137692994,-5.7006510068,1
0.362218463,0.1388966784,0.0931409964,-0.3442263543,-0.4310289537,-0.3206434198,0.0246513953,-0.4516322403,-0.460269222,1.0525619333,-0.410255693,-0.037321002,-0.1210307423,-0.316280461,-0.4151557979,-4.9738442427,1
0.363221645,0.0537978438,0.5167946516,-0.2762724466,-0.4310289537,-0.2470452825,0.0840498969,-0.4516322403,-0.460269222,0.8245693677,-0.3817335988,-0.0373778247,0.0182795475,-0.212772656,-0.0981504914,-0.5992666361,-1
0.3641586831,0.036244293,1.6117997123,-0.0508971643,-0.4310289537,-0.2971546526,0.2028469002,-0.4528592967,-0.460269222,0.6815120116,-0.3236126661,-0.0373999932,0.2447195784,-0.0500395822,0.2694157916,-0.1075610208,-1
0.3651563531,0.0963707747,0.6184476328,-0.2253630048,-0.4310289537,-0.1170741039,0.1863473164,-0.451734495,-0.460269222,0.9289234893,-0.3705507637,-0.037364926,0.0166266199,-0.1809668818,-0.2202806688,-0.5480553677,1
0.3661595351,0.0963748207,-0.0033099064,-0.2723239095,-0.4310289537,0.0504791023,0.0180515618,-0.4516322403,-0.460269222,0.9369496329,-0.3824950558,-0.0373714461,0.0015844255,-0.1818063611,-0.1636967431,111.0415944088,-1
0.3671957891,0.089080485,0.0359309229,-0.2944863899,-0.4310289537,-0.1969359124,0.001551978,-0.4468039269,-0.4568229768,0.9706693083,-0.3647893602,-0.0373573491,-0.099962825,-0.1795922343,-0.253630578,-10.4699517668,-1
0.3680115635,0.082495773,-0.1161185602,-0.0854853002,-0.4310289537,-0.2251224331,0.5988369112,-0.4517908775,-0.4568229768,0.6012235375,-0.3698313577,-0.0373470374,-0.0689165319,-0.2668351267,-0.3955155853,2.5591719014,-1
0.3688328498,0.0705225109,-0.287844923,-0.2211158559,-0.4310289537,-0.2658362963,0.1962470667,-0.4516662037,-0.4568229768,0.5823156702,-0.4190943282,-0.0373285163,-0.1346079673,-0.311715792,-0.4512269413,1.4013899071,-1
0.3696155523,0.1822210648,1.1129152173,0.0095404744,-0.4310289537,-0.2830613922,0.3975419889,-0.4525389201,-0.4568229768,0.7562512354,-0.3716319643,-0.0373798272,0.1282185845,-0.1698647672,-0.2141283131,-0.1921598565,1
0.3703817188,0.1940404244,0.470876656,0.233717968,-0.4310289537,-0.3331707623,0.7671326658,-0.4529129414,-0.4568229768,0.7510310591,-0.3266184151,-0.0373959631,0.2072053075,-0.0299760255,-0.0007295648,-0.3350628792,1
0.371269149,0.1809133682,-0.0552543509,-0.0539827099,-0.4310289537,-0.2846273101,0.3117441532,-0.4501701186,-0.4568229768,0.9462679345,-0.3723522145,-0.0373693185,0.0895102254,-0.1531486345,-0.2435035934,6.0675269592,-1
0.3721620912,0.1729409565,-0.1561057386,-0.1317956583,-0.4310289537,-0.209463255,0.1896472332,-0.4500454448,-0.4568229768,0.9369487561,-0.3700874639,-0.037366974,0.0422774034,-0.1800014805,-0.257819652,2.2128580256,-1
0.3730825934,0.1357583917,0.1315965895,-0.2004196427,-0.4310289537,-0.209463255,0.0444508958,-0.449422076,-0.4568229768,0.8951807732,-0.391893261,-0.0374225394,-0.0506127077,-0.201618074,2.7309755473,2.9159477845,-1
0.3740471915,0.1230990436,-0.1145527876,-0.2617675666,-0.4310289537,-0.2204246797,-0.1502441929,-0.4484246859,-0.4568229768,0.937901356,-0.3946704659,-0.0374129036,-0.0526194393,-0.1862975757,1.0054542033,-1.1261400975,-1
0.3749511577,0.153692891,-0.166251542,-0.2690764486,-0.4310289537,-0.1436947067,0.0213514785,-0.4497960973,-0.4568229768,0.9083077331,-0.4066344409,-0.0373789303,-0.0472736833,-0.2883992528,-0.1472436282,2.1969296339,1
0.3758606359,0.1371385558,-0.0857306294,-0.2050481976,-0.4310289537,-0.3284730089,0.2490457348,-0.4496714235,-0.4568229768,0.8782664485,-0.3758365781,-0.0374163372,0.0054044021,-0.2307165273,1.2802655892,-0.8904479453,-1
0.3767866501,0.1383121166,-0.2259275802,-0.1686466896,-0.4310289537,-0.3363025979,0.2028469002,-0.4492974022,-0.4568229768,0.9096005471,-0.3626343249,-0.0374068223,-0.0656493739,-0.1331270518,0.5279071665,0.6050378249,1
0.3777126642,0.1586752598,-0.1145437516,-0.1460037475,-0.4310289537,-0.3472640226,0.8496305848,-0.4492974022,-0.4568229768,0.9600055939,-0.3389363078,-0.037403804,0.0085554681,-0.1338301157,0.3922114883,1.7509857683,1
0.3786441904,0.1594380946,-0.2300411458,-0.163323963,-0.4310289537,-0.2924568991,1.3050190974,-0.4467735158,-0.4546406961,0.9699919699,-0.3703219102,-0.0374084599,0.0108938909,-0.1407873009,0.6244444314,1.2303716195,1
0.3794103569,0.1531796878,-0.2235612279,-0.0723208917,-0.4310289537,-0.2376497756,1.0806247579,-0.4509396244,-0.4546406961,0.6613651428,-0.3813729262,-0.0374005498,-0.1365151916,-0.2102647114,0.1045925542,1.5105485981,-1
0.380374955,0.1532242602,-0.3446362381,-0.3110523991,-0.4310289537,-0.2423475291,0.7440332485,-0.445940294,-0.4546406961,1.0109134147,-0.4102584266,-0.0373853308,-0.1973197105,-0.2400347482,-0.0254794864,1.2128894077,-1
0.3812458492,0.1520169429,-0.3294201083,-0.3846945044,-0.4310289537,-0.2783636388,1.5624126046,-0.4483010889,-0.4546406961,0.8414466667,-0.4283597514,-0.0372997913,-0.2317271408,-0.3152520988,-0.4961790695,1.3273976827,-1
0.3822269833,0.1414930997,-0.2348756583,-0.3699544556,-0.4310289537,-0.3034183238,0.8760299189,-0.4455236832,-0.4546406961,1.009621508,-0.374797758,-0.0373173689,-0.1282007997,-0.250118994,-0.4307991976,1.7584624864,-1
0.3830262217,0.1441007695,-0.1048711476,-0.3492882417,0.7585783666,-0.4834988725,0.206146817,-0.4501064027,-0.4546406961,0.6972327416,-0.4255037206,-0.0373511448,-0.1293285496,-0.3241610735,-0.3863388142,-2.5695291581,1
0.38388058,0.1247572808,-0.2530752661,-0.286156976,-0.4310289537,-0.3879778858,0.2259463175,-0.4487176998,-0.4546406961,0.7498035779,-0.4020775209,-0.0373681919,-0.184234494,-0.2240741469,-0.2692517938,-0.2452797907,-1
0.3848010822,0.1056058824,-0.1473309645,-0.24631394,-0.4310289537,-0.1656175561,0.1863473164,-0.4470512563,-0.4546406961,0.8148117366,-0.3856211076,-0.0373725095,-0.1265202311,-0.1747757215,-0.1997383079,2.0368595367,-1
0.3857987522,0.0952970697,0.0801708011,-0.1953021811,3.1377930072,-0.2251224331,0.027951312,-0.4451070723,-0.4546406961,0.9142792439,-0.3677949836,-0.0373429905,-0.0476938254,-0.1552158524,-0.3426474753,-4.5939463052,-1
0.3867688623,0.0713119948,-0.1892326268,-0.194179811,-0.4310289537,-0.2533089538,-0.0347471064,-0.4458014237,-0.4546406961,0.8072570064,-0.3736341618,-0.0373162683,-0.1466317721,-0.2060253406,-0.4366335831,2.3199985036,-1
0.38789882,0.0822186191,-0.292882274,-0.4654295907,1.9481856869,-0.3269070911,-0.1304446923,-0.4417741854,-0.4546406961,1.0867630587,-0.3764162952,-0.0371756726,-0.177700178,-0.3352736815,-0.5683324484,1.7154554106,1
0.3889957059,0.0875855825,-0.1417682288,-0.3580376359,1.9481856869,-0.4145984887,-0.0644463572,-0.4426074071,-0.4546406961,1.0488011405,-0.4026270054,-0.0373104596,-0.0460132569,-0.2244624061,-0.4157473705,2.5418747356,1
0.3898280162,0.0962178788,-0.2401043439,-0.1321185473,3.1377930072,-0.3363025979,0.3348435705,-0.4455401128,-0.4508403991,0.6472954848,-0.3761157242,-0.0373486827,-0.1021630431,-0.1709246099,-0.3826451824,1.5975458818,1
0.3906989105,0.102397316,-0.2048415094,-0.1854893737,0.7585783666,-0.3300389267,0.2556455683,-0.4443949647,-0.4508403991,0.7236917708,-0.3609576318,-0.03733489,-0.0964579551,-0.1980712737,-0.4167789254,2.0521161367,1
0.3916194127,0.0335365838,0.5343428876,-0.1757660658,0.7585783666,-0.3519617761,0.123648898,-0.4429226313,-0.4508403991,0.6355862171,-0.3847407097,-0.0373804998,-0.0271621423,-0.1871265616,-0.1189738493,-0.5772490935,-1
0.3926281067,0.015593256,0.3222996478,-0.2661127477,0.7585783666,-0.3535276939,0.0312512288,-0.4403051498,-0.4508403991,0.7144709167,-0.3974637416,-0.0373788862,-0.0026943906,-0.2058574448,-0.0823924744,-0.8894907905,-1
0.3935706568,0.01254479,-0.2831328649,-0.3902780008,3.1377930072,-0.411466653,0.0543506461,-0.4422682609,-0.4508403991,0.6129903025,-0.43451996,-0.0373180378,-0.2043847323,-0.354927992,-0.440586028,1.4724300206,-1
0.3943919432,-0.0410448235,0.1934052759,-0.2626951726,4.3274003275,-0.4067688996,0.1434483986,-0.445867298,-0.4508403991,0.328107167,-0.4236317956,-0.0373557132,-0.0760534202,-0.3508984911,-0.3570448752,-2.0586509703,-1
0.3953179573,-0.0324609455,0.0239420186,-0.2862650575,-0.4310289537,-0.3958074749,0.1863473164,-0.4427590387,-0.4508403991,0.4797519129,-0.4080674871,-0.0373639956,-0.1468860687,-0.2694375127,-0.2622268684,-13.3737894682,1
0.3963046034,-0.0085137892,0.0683928542,-0.2933892772,-0.4310289537,-0.3942415571,0.0510507293,-0.4409595202,-0.4508403991,0.6190100589,-0.4003041764,-0.0373602529,-0.0381024226,-0.2526898995,-0.2579823345,-4.8522228949,1
0.3973243214,-0.0447914025,0.3098063294,-0.2961303723,5.5170076478,-0.2501771181,-0.0347471064,-0.4399779646,-0.4508403991,0.5652702076,-0.3932739011,-0.0373559288,-0.0618846792,-0.231031332,-0.2696585,-1.0572804634,-1
0.3984708151,-0.0432125443,0.1058188585,-0.3936789224,-0.4310289537,-0.2141610084,-0.2261422783,-0.4362153349,-0.4508403991,0.7263364352,-0.3889804499,-0.0373643861,-0.1475383946,-0.2254068203,-0.1516471473,-2.5607820472,1
0.3995787249,-0.0433416402,-0.1347546805,-0.3596141569,-0.4310289537,-0.2235565153,-0.298740447,-0.4373604831,-0.4508403991,0.6775233568,-0.3865853295,-0.0373559922,-0.1074922145,-0.2433926656,-0.2309918315,2.5900247851,-1
0.4005653709,-0.0370069662,-0.2531162579,-0.3375033861,1.9481856869,-0.3002864882,-0.1271447756,-0.4344508262,-0.445250945,0.5428893225,-0.4053798514,-0.0373565156,-0.157085572,-0.3060178258,-0.2807320009,1.2240271292,1
0.4013480734,-0.0285871449,-0.2912181133,-0.2835057117,-0.4310289537,-0.2157269262,0.4536405738,-0.4418491247,-0.445250945,0.3028935648,-0.4441569254,-0.0373384245,-4.63894328989787E-05,-0.4335557275,-0.4370107106,1.5197234155,1
0.4021528238,-0.041073685,-0.2046576562,-0.2139437391,-0.4310289537,-0.4099007352,0.4206414063,-0.4410493087,-0.445250945,0.3054110458,-0.3826927093,-0.0373443437,-0.1633711196,-0.2786088247,-0.4095876201,2.1740426293,-1
0.4030126941,-0.0342251427,-0.2817528042,-0.1047790402,0.7585783666,-0.5289104891,0.2160465672,-0.4390497685,-0.445250945,0.389782477,-0.3672450362,-0.0373605022,-0.0836989015,-0.1959306013,-0.3146217202,1.4765287635,1
0.4038119325,-0.0457051643,-0.2468609574,-0.1516954853,1.9481856869,-0.3644891186,0.2457458181,-0.4412492627,-0.445250945,0.2881987317,-0.390846635,-0.0373511319,-0.1052422428,-0.2570342052,-0.3861206718,1.7314175623,-1
0.4047765306,-0.0901452555,0.4678472759,-0.2138026179,1.9481856869,-0.3159456664,0.1005494807,-0.4352506423,-0.445250945,0.3806544783,-0.2867348861,-0.0373929155,0.0104074105,-0.2067074176,0.1122829989,-0.5700787933,-1
0.405597817,-0.061417034,0.4318146257,-0.1505140797,1.9481856869,-0.1985018303,0.4041418225,-0.4404494466,-0.445250945,0.2809988752,-0.3740807642,-0.0373953797,-0.0945949563,-0.2297931,0.0370682314,-0.6420743652,1
0.4064797352,-0.0644643008,-0.1439026387,-0.359121922,1.9481856869,-0.3128138307,0.0609504796,-0.4382499525,-0.445250945,0.3444496633,-0.4344368051,-0.03731599,-0.2176413226,-0.3868491946,-0.4626221099,3.060592777,-1
0.407576621,-0.0854759696,-0.098238311,-0.4950685956,3.1377930072,-0.3503958583,0.0048518947,-0.430451746,-0.445250945,0.5374411861,-0.4423733112,-0.037242974,-0.0768605353,-0.4129465092,-0.5224707773,4.8303263205,-1
0.4085798031,-0.0342499318,0.2565379002,-0.2869814844,4.3274003275,-0.3738846255,-0.0380470231,-0.4338509642,-0.445250945,0.5678581165,-0.376362125,-0.0373447699,-0.0955181634,-0.2564780501,-0.3330270248,-1.5104856733,1
0.4096546409,0.0049595072,0.220560547,-0.241975106,1.9481856869,-0.4631419409,-0.107345275,-0.431251562,-0.445250945,0.7689694537,-0.3503006771,-0.0373538844,0.0137574913,-0.1457612161,-0.2578122573,-1.5492869738,1
0.4104759273,0.0280328846,0.3152046919,-0.0361385408,-0.4310289537,-0.4052029818,0.3876422387,-0.4404494466,-0.445250945,0.4727520465,-0.3683138443,-0.0373880171,-0.1163262559,-0.2137590442,-0.0903861001,-0.8784291758,1
0.4114350134,0.0106968665,0.0535042015,-0.2316106919,1.9481856869,-0.1734471452,0.0048518947,-0.4305663284,-0.4409359649,0.6245977082,-0.3649066684,-0.0373675092,-0.1265976257,-0.2262462997,-0.2199848825,-5.2792436796,-1
0.4122948837,-0.0050970429,-0.1656433742,-0.3050434232,0.7585783666,-0.2720999675,0.4767399911,-0.4346707697,-0.4409359649,0.4510919816,-0.4059082611,-0.0373276277,-0.2219090823,-0.3376032367,-0.4412330606,2.0880158284,-1
0.4131933379,0.0162350231,-0.1740903381,-0.33013247,3.1377930072,-0.1969359124,0.2292462343,-0.4330745981,-0.4409359649,0.5528125667,-0.3904723357,-0.0372898297,-0.2016538084,-0.3367112899,-0.5049417397,2.2124261702,1
0.414130376,0.0167215295,-0.279710103,-0.3916618928,-0.4310289537,-0.1734471452,0.1830473997,-0.4314784264,-0.4409359649,0.6062868375,-0.423163926,-0.037254349,-0.0810011467,-0.41321934,-0.5397040286,1.655040556,1
0.4151059981,0.0129833481,-0.225150129,-0.3573590294,0.7585783666,-0.403637064,0.0345511456,-0.4298822548,-0.4409359649,0.6502250549,-0.4124829121,-0.0373683922,-0.2193992858,-0.3233215941,-0.2049256607,1.4708265306,-1
0.4159548444,0.0097717793,-0.2614587231,-0.1240528282,1.9481856869,-0.445916845,0.3117441532,-0.4351268187,-0.4409359649,0.4688958662,-0.3631471817,-0.0373412921,-0.0721781617,-0.1624458684,-0.4037014721,1.161465413,-1
0.4169194425,0.0035365183,-0.2921304184,-0.2443441815,0.7585783666,-0.3253411732,0.123648898,-0.4303383039,-0.4409359649,0.6111612387,-0.3778293439,-0.0373592083,-0.1646647152,-0.1744609167,-0.274376292,1.106949358,-1
0.4177297049,0.0082635696,-0.2831793434,-0.1427326794,1.9481856869,-0.2814954744,0.4569404906,-0.4367229904,-0.4409359649,0.4117491639,-0.3790720338,-0.0373360264,-0.1885243664,-0.2215557088,-0.4341267939,1.3939395161,1
0.4186336711,-0.0261174941,0.2024017939,-0.1059516369,-0.4310289537,-0.2329520222,0.2028469002,-0.4328465736,-0.4409359649,0.4579964114,-0.3762387148,-0.037366975,-0.0334974435,-0.1126437554,-0.2522108036,-1.9693519342,-1
0.4196148052,-0.020908195,-0.2538282321,-0.3644409232,1.9481856869,-0.3503958583,0.0180515618,-0.4296542303,-0.4409359649,0.5683325648,-0.4265574059,-0.0373215017,-0.1766664072,-0.3183266919,-0.4204281893,1.8185422101,1
0.4205353074,-0.0460819616,-0.2825346863,-0.3611156872,0.7585783666,-0.361357283,0.2424459013,-0.4321625,-0.4409359649,0.4293737203,-0.4168259232,-0.0372989308,-0.0880385276,-0.402746835,-0.4852830404,1.8326573246,-1
0.4214502975,-0.0385747798,-0.104262046,-0.2781516736,-0.4310289537,-0.3081160773,0.1203489813,-0.4323905245,-0.4409359649,0.440504961,-0.4030068108,-0.0373537006,-0.1701044503,-0.2716411461,-0.326615856,4.1117822223,1
0.4223211918,-0.0376803702,-0.1996171943,-0.2155768536,0.7585783666,-0.3895438036,0.2358460678,-0.4342147207,-0.4409359649,0.3873934055,-0.4052084857,-0.0373511539,-0.0996421903,-0.2577792431,-0.3568895873,1.962501093,1
0.4231259422,-0.0361569245,-0.2341310645,-0.1610931285,1.9481856869,-0.1233377752,0.1368485651,-0.4320755681,-0.4358027418,0.3079654913,-0.4004850819,-0.0373586099,-0.1442657085,-0.2605075511,-0.350090199,1.7074663285,1
0.4240519564,-0.0242534592,-0.2412052376,-0.279062111,-0.4310289537,-0.2720999675,0.1335486483,-0.4263243723,-0.4358027418,0.4878051743,-0.4071985204,-0.0373225113,-0.1626027018,-0.2923762862,-0.4341452805,1.7961736449,1
0.4249889945,-0.03742867,-0.2861240071,-0.3227032967,0.7585783666,-0.2407816112,-0.0017479388,-0.4258015363,-0.4358027418,0.4689692309,-0.4137851004,-0.0373106667,-0.197662458,-0.2977174737,-0.4586215997,1.4727299117,-1
0.4257827209,-0.0511809096,-0.2723396433,-0.2961750626,0.7585783666,-0.2313861044,0.2457458181,-0.4325984041,-0.4358027418,0.2618238211,-0.420289645,-0.0373321691,-0.3365802466,-0.3427240608,-0.45066125,1.2896459514,-1
0.4266205433,-0.0492165285,-0.3415560944,-0.3189087002,0.7585783666,-0.2799295566,0.1302487315,-0.4305070601,-0.4358027418,0.3185636275,-0.4333908325,-0.0372877305,-0.1420433777,-0.3937329254,-0.5219975192,1.2909758219,1
0.4273095419,-0.0580521851,-0.2779519069,-0.0884192931,0.7585783666,-0.3895438036,0.2754450689,-0.4375653459,-0.4358027418,0.1227235998,-0.4026312676,-0.0373344024,-0.2775171063,-0.2659012059,-0.4798738478,1.3950931711,-1
0.4283347719,-0.0552142627,-0.2563043353,-0.2458653014,1.9481856869,-0.4302576668,0.0048518947,-0.4216188485,-0.4358027418,0.5306782557,-0.3657637584,-0.0373079842,-0.1048994952,-0.126306282,-0.44054166,1.3668223528,1
0.4292332261,-0.0376251054,-0.1851050375,-0.1970610899,3.1377930072,-0.2188587618,0.1995469835,-0.4276314623,-0.4358027418,0.4193473022,-0.3895145514,-0.0373574059,-0.1455371913,-0.1925412034,-0.3144479457,1.5644136638,1
0.4300930964,-0.0429847329,-0.2896240205,-0.1958975848,-0.4310289537,-0.2674022141,0.2292462343,-0.4294613882,-0.4358027418,0.3590690532,-0.3869071218,-0.0373368552,-0.127647981,-0.2138534857,-0.4145790145,0.2271915447,-1
0.4310080866,-0.0315806407,-0.1981416694,-0.2248966027,-0.4310289537,-0.1875404056,0.123648898,-0.4268472083,-0.4358027418,0.454146209,-0.3572665625,-0.0373301862,-0.1270785779,-0.2211989301,-0.4163130619,0.2385456418,1
0.4319837087,-0.0309849215,-0.3500035311,-0.3749478432,0.7585783666,-0.2313861044,-0.0677462739,-0.4239716104,-0.4358027418,0.5300610081,-0.4221027489,-0.0372813603,-0.2475156403,-0.3040765298,-0.5000242918,0.9135172222,1
0.4328986988,-0.0494693797,-0.225751921,-0.3638514707,0.7585783666,-0.3253411732,0.1731476494,-0.4268472083,-0.4358027418,0.4090837335,-0.4421275884,-0.0372657054,-0.112705294,-0.3893781262,-0.5321984504,1.9001040921,-1
0.4337640811,-0.0423680461,-0.3248030121,-0.165657205,0.7585783666,-0.4427850093,0.1566480656,-0.4248266157,-0.431520772,0.3655655571,-0.3977905728,-0.0373191205,-0.1820121632,-0.1963188605,-0.4602558192,1.2477581608,1
0.4347011193,-0.0449412583,-0.3194440542,-0.2242955871,3.1377930072,-0.403637064,0.0048518947,-0.4210660569,-0.431520772,0.4471448405,-0.3937962295,-0.037332279,-0.2149159269,-0.1899388174,-0.402902849,1.031459689,-1
0.4355279176,-0.0356555643,-0.3072883703,-0.1380042308,-0.4310289537,-0.3832801324,0.0840498969,-0.4268515319,-0.431520772,0.3320112495,-0.4068520758,-0.0373634127,-0.1813045554,-0.1966651458,-0.3137787291,1.1781115903,1
0.4364429078,-0.0338925262,-0.317317444,-0.1699599207,0.7585783666,-0.3096819951,0.1038493975,-0.4222231519,-0.431520772,0.4455829635,-0.3976224735,-0.0373519247,-0.0669098003,-0.1680179126,-0.335263909,0.9256559778,1
0.4374460898,-0.0331637667,-0.3433295359,-0.2739235762,-0.4310289537,-0.2924568991,-0.1403444426,-0.4175947719,-0.431520772,0.5571493447,-0.4071408971,-0.037315449,-0.1999234861,-0.2086067397,-0.4293794232,0.8844704928,1
0.4384547838,-0.0334523149,-0.3808188241,-0.3662370579,0.7585783666,-0.251743036,0.0246513953,-0.4173054982,-0.431520772,0.5620040038,-0.436069588,-0.0372281793,-0.2682795073,-0.348338079,-0.5505667817,1.122722142,-1
0.4393036301,-0.0353880834,-0.3813256111,-0.2873710558,0.7585783666,-0.1781448987,0.0411509791,-0.4256944369,-0.431520772,0.357521946,-0.4473043362,-0.0372807074,-0.0666555038,-0.3999240857,-0.5285713704,1.3053449399,-1
0.4402792522,-0.0359946236,-0.3369872783,-0.2639749125,-0.4310289537,-0.3754505433,-0.0875457745,-0.4190411407,-0.431520772,0.5137461754,-0.4239951056,-0.0373085402,-0.1988897153,-0.2980637589,-0.4528130956,1.2773090064,-1
0.4412658983,0.0055928188,0.0913052813,-0.2299544966,0.7585783666,-0.3582254473,-0.0281472728,-0.4184625932,-0.431520772,0.6341406715,-0.3983568342,-0.0373604487,-0.0602870334,-0.2016915284,-0.2567252425,-0.8476223609,1
0.4422470323,0.0163606082,-0.2244572985,-0.1705555178,-0.4310289537,-0.3081160773,-0.0875457745,-0.4187518669,-0.431520772,0.6539839102,-0.3908714875,-0.0373496662,-0.1013503998,-0.185237733,-0.3191398564,1.1317640491,1
0.4431675345,0.0476493008,-0.0371410063,-0.1954591869,1.9481856869,-0.1045467614,0.0939496472,-0.4219338782,-0.431520772,0.6446114772,-0.3981253843,-0.0373535734,-0.191244234,-0.1862241212,-0.3249298739,7.7677153325,1
0.4440384288,0.0517229087,0.0376253557,-0.1042461295,-0.4310289537,-0.2783636388,-0.0083477723,-0.4245373419,-0.431520772,0.5811657595,-0.3945499536,-0.0373686073,-0.0485562225,-0.1487938353,-0.2576865481,-2.4916102042,1
0.4449644429,0.0455140668,-0.2650305912,-0.3375404771,-0.4310289537,-0.1296014464,0.0741501467,-0.4128492713,-0.4234730756,0.6466495499,-0.4060627134,-0.0374074057,-0.2794519714,-0.3213802981,0.5572972362,0.8056326786,-1
0.4457967533,0.1031731761,0.1820532481,-0.2620131035,0.7585783666,-0.2752318032,0.2952445694,-0.418656929,-0.4234730756,0.6338709832,-0.4389185866,-0.0373642117,-0.022164662,-0.3656418473,-0.3066576731,-1.5680578637,1
0.4467282794,0.113055667,-0.028588666,-0.2446907828,0.7585783666,-0.3503958583,0.0807499802,-0.4125076444,-0.4234730756,0.8165922054,-0.4085128666,-0.0373576385,-0.1529117915,-0.2411155779,-0.298704718,11.4002824231,1
0.447439326,0.1109224703,0.0671568479,-0.0053364724,0.7585783666,-0.4553123519,0.2556455683,-0.4261727213,-0.4234730756,0.4546672843,-0.4031040569,-0.0373769597,-0.100288988,-0.2280511803,-0.2838451521,-3.7235488371,-1
0.4484149481,0.1030250457,-0.1847569784,-0.1994390792,-0.4310289537,-0.3832801324,-0.0083477723,-0.409774629,-0.4234730756,0.8626075996,-0.3912474487,-0.037370608,-0.0136788964,-0.1720474136,-0.1861321365,1.2516674574,-1
0.4491370187,0.0963696963,-0.1790419259,-0.0380816398,-0.4310289537,-0.3363025979,0.1698477326,-0.4254894675,-0.4234730756,0.4445527072,-0.4023356254,-0.0373511201,-0.1135124092,-0.2396989564,-0.417729139,1.8597499783,-1
0.4500354729,0.1407395584,-0.0662570315,-0.2176665765,0.7585783666,-0.3488299405,0.0807499802,-0.4145574059,-0.4234730756,0.8259614993,-0.4065755803,-0.0373566007,-0.1473504363,-0.229152997,-0.3188440701,3.568684569,1
0.4508732952,0.153232899,-0.2411204074,-0.2891146008,-0.4310289537,-0.1985018303,0.1038493975,-0.4183153021,-0.4234730756,0.7488252888,-0.4341618801,-0.0373475933,-0.2249772256,-0.3526509042,-0.3852222208,1.5598528182,1
0.4518599413,0.2122143841,0.1283491669,-0.34670862,0.7585783666,-0.2313861044,-0.0677462739,-0.4090913752,-0.4234730756,1.1559243571,-0.4244974878,-0.0373415589,0.0030936203,-0.3756316517,-0.3529778131,-2.5629500428,1
0.4528465873,0.1655969755,0.0384584793,-0.3109058107,-0.4310289537,-0.3738846255,-0.0215474393,-0.4090913752,-0.4234730756,1.0363358051,-0.4214950444,-0.037331373,-0.1306553143,-0.2895535369,-0.3896996865,-8.5367169185,-1
0.4538828412,0.211569539,0.2389504692,-0.2459340453,3.1377930072,-0.4192962421,-0.1964430275,-0.4060167328,-0.4234730756,1.2471582998,-0.3851173143,-0.0373576494,-0.0085487397,-0.1979243648,-0.2519556879,-0.5891070265,1
0.4548915352,0.1802923872,0.0384584793,-0.2984145288,-0.4310289537,-0.2736658854,-0.107345275,-0.4077248675,-0.4234730756,1.1128657795,-0.4039692054,-0.0373441594,-0.0542889515,-0.234399743,-0.3337886746,-6.1079959108,-1
0.4556907737,0.1956566395,-0.0885426623,-0.1085277093,1.9481856869,-0.3394344336,0.1566480656,-0.4207066906,-0.4234730756,0.7687333025,-0.4042346908,-0.0373579941,-0.0830410474,-0.2316714351,-0.3555992195,2.2670435346,1
0.456506548,0.1926560895,-0.2082591509,-0.12595034,1.9481856869,-0.2580067072,0.0873498137,-0.4133913702,-0.4169395462,0.7918619906,-0.4162669954,-0.0373603706,-0.074267816,-0.2509374864,-0.336095808,0.5935012304,-1
