"Date","Open","High","Low","Close","Volume","MarketCap","average_daily_price"
2016-08-15,-0.173343479159076,-0.18689991410259,-0.164478081040716,-0.179174215746573,-0.337645019722529,-0.136374637213361,-0.175688997571653
2016-08-14,-0.155395208981525,-0.173011036158332,-0.162582913923002,-0.175355816156506,-0.3306596647351,-0.119519564183714,-0.167796975040667
2016-08-13,-0.15329133890111,-0.168300994837285,-0.137724228352987,-0.157481450273591,-0.364309774955279,-0.117618002587442,-0.153012611595136
2016-08-12,-0.151579715784841,-0.168140164158029,-0.13916406311125,-0.155152581173767,-0.31437406324036,-0.11607688624897,-0.153652113634639
2016-08-11,-0.147633473600108,-0.159374892138617,-0.132629428439132,-0.1533084005668,-0.304064981052603,-0.112421346941509,-0.146002160288874
2016-08-10,-0.152946637023528,-0.156571843157311,-0.13601365543505,-0.14978554274067,-0.248804610091247,-0.117516538666447,-0.146292749296181
2016-08-09,-0.14891719093731,-0.166784591290021,-0.137958047672705,-0.154868861080388,-0.269586469393879,-0.113777273885717,-0.152371319481363
2016-08-08,-0.14689652475838,-0.164601889214413,-0.133946200397544,-0.151026818149206,-0.329992038575746,-0.111948085156168,-0.149274044805979
2016-08-07,-0.152804001763839,-0.1594093558556,-0.135459872835718,-0.149088064177778,-0.288719311547227,-0.11758891153317,-0.147434614345659
2016-08-06,-0.16794711183417,-0.169874837912854,-0.156811268609964,-0.154892504421503,-0.291835743744723,-0.13195208742621,-0.163343053261409
2016-08-05,-0.164084073550922,-0.181500598441878,-0.156183648330721,-0.169953312711736,-0.320388732613592,-0.128391626198562,-0.1688421233863
2016-08-04,-0.178288168161633,-0.180099073951225,-0.161352285924487,-0.166111269780554,-0.205229837993726,-0.14186007478828,-0.170725679937856
2016-08-03,-0.199291210150859,-0.187152648027134,-0.19117040232852,-0.180214522755632,-0.044279379926811,-0.161741327000055,-0.189161525177827
2016-08-02,-0.130659877697099,-0.141786908571487,-0.203747420473349,-0.202545658438718,0.195036374938169,-0.097127257311787,-0.172767164522418
2016-08-01,-0.109026863310913,-0.12654245775922,-0.112004103184011,-0.133034235560716,-0.211857438788475,-0.076813186975487,-0.119273280471615
2016-07-31,-0.072773734806589,-0.09304372485148,-0.089249791491457,-0.111270540064389,-0.233402494059278,-0.042735500279302,-0.0911467581714685
2016-07-30,-0.070503456923203,-0.089666280587119,-0.052527852015751,-0.075368126581313,-0.374250008288233,-0.040663649584855,-0.071097066301435
2016-07-29,-0.072761848534948,-0.090148772624885,-0.051814087776612,-0.073074722493161,-0.330946958091137,-0.042877407861113,-0.0709814302007485
2016-07-28,-0.073498797376675,-0.090378530738107,-0.052183276176167,-0.075391769922428,-0.280875190782809,-0.043643708802894,-0.071280903457137
2016-07-27,-0.076898271065933,-0.090539361417362,-0.059616269287201,-0.076195643520337,-0.162079388061625,-0.046921773942737,-0.0750778153522815
2016-07-26,-0.073807840439335,-0.091952373813676,-0.062778983243386,-0.07923381285361,-0.010892232663275,-0.04408362230651,-0.077365678528531
2016-07-25,-0.065451791475879,-0.085519146643465,-0.053536966974534,-0.076491185284274,-0.296936952603131,-0.036278705306884,-0.0695280568089995
2016-07-24,-0.072405260385725,-0.084048694718846,-0.054275343773644,-0.068003225824001,-0.219065076304762,-0.042898693998385,-0.069162019246245
2016-07-23,-0.077968035513602,-0.091791543134421,-0.059530125327305,-0.074765221382881,-0.313762494321208,-0.048213132937221,-0.075660834230863
2016-07-22,-0.06110141605536,-0.080062391454447,-0.061745255724633,-0.080605126638278,-0.187951361560541,-0.032397532944342,-0.07090382358954
2016-07-21,-0.060732941634497,-0.080475956058246,-0.044897958424955,-0.063593742706059,-0.331359017735262,-0.032135003917991,-0.0626869572416005
2016-07-20,-0.051723147730799,-0.072767571359655,-0.041267605829334,-0.062801690778708,-0.264898877325158,-0.023741170453848,-0.0570175885944945
2016-07-19,-0.051806351632284,-0.072365494661516,-0.036012824275672,-0.054313731318435,-0.329974131401793,-0.02389017341475,-0.054189159468594
2016-07-18,-0.043402757582266,-0.062864996679794,-0.034782196277156,-0.054018189554498,-0.313893294548347,-0.016063970277852,-0.048823596478475
2016-07-17,-0.064584093646104,-0.061922988415585,-0.0429535661873,-0.046511428750496,-0.304272276055434,-0.036080034692348,-0.0524382773014425
2016-07-16,-0.062456451022407,-0.08020024632238,-0.046227036663351,-0.068606131022432,-0.351137880653303,-0.034164282337894,-0.0632136414928655
2016-07-15,-0.067936022248799,-0.079487996171393,-0.046583918782921,-0.065674356724177,-0.290131058641627,-0.039400672106734,-0.063035957477157
2016-07-14,-0.075364942024275,-0.084289940737729,-0.054115362133837,-0.071786160402395,-0.257356453513218,-0.04646057430185,-0.069202651435783
2016-07-13,-0.06124405131505,-0.077626955454296,-0.052207888736137,-0.076053783473647,-0.193245656468535,-0.033256073814301,-0.0649174220952165
2016-07-12,-0.080880172065588,-0.07009088934062,-0.061671418044722,-0.064137539551704,-0.180157848026862,-0.051803394757049,-0.065881153692671
2016-07-11,-0.080642446632773,-0.088046485888905,-0.06388654844205,-0.084104341123293,-0.239062718174148,-0.051654391796147,-0.0759665171654775
2016-07-10,-0.078122557044932,-0.096478608644146,-0.068464484596529,-0.082094657128521,-0.249530629209144,-0.049376775108074,-0.0824715466203375
2016-07-09,-0.059366020395809,-0.080292149567669,-0.078137220664861,-0.080203189839323,-0.09770115126681,-0.031886665649821,-0.079214685116265
2016-07-08,-0.089901852240927,-0.079913048680853,-0.074359192709418,-0.06180867045188,-0.172767245907137,-0.060757763169347,-0.0771361206951355
2016-07-07,-0.045447196304477,-0.061854060981618,-0.104681866592843,-0.092497727219106,0.053254378729315,-0.019143364803159,-0.0832679637872305
2016-07-06,-0.054563966652941,-0.062462919981656,-0.032579372159813,-0.04902944457924,-0.186409787454978,-0.02787777646365,-0.0475211460707345
2016-07-05,-0.039361425224407,-0.060636342981543,-0.039163231951872,-0.056949963852754,-0.195139534757314,-0.013772162831598,-0.0498997874667075
2016-07-04,-0.068375814299507,-0.060441048585304,-0.057081175610259,-0.041546327116353,-0.270014100493616,-0.041188707637558,-0.0587611120977815
2016-07-03,-0.013496898134109,-0.03596032162152,-0.058927117608033,-0.071100503510061,-0.197015895158529,0.01013926470362,-0.0474437196147765
2016-07-02,-0.04706372924762,-0.037419285640478,-0.02522021672869,-0.017855699319157,-0.230412774581823,-0.021541602935771,-0.031319751184584
2016-07-01,-0.052079735880022,-0.057580560075693,-0.033600793398581,-0.050247076646661,-0.187441396389257,-0.026437414508264,-0.045590676737137
2016-06-30,-0.090020714957334,-0.069930058661365,-0.074186904789626,-0.053746291131676,-0.178587077442027,-0.062212315882914,-0.0720584817254955
2016-06-29,-0.085824861068145,-0.105220904852236,-0.084438036017261,-0.093289779146457,-0.171821279978723,-0.058437574206731,-0.0948294704347485
2016-06-28,-0.06920785331436,-0.088483026304027,-0.072759376311348,-0.084884571380087,-0.179745204453151,-0.043026410822015,-0.0806212013076875
2016-06-27,-0.103380884281551,-0.093055212757141,-0.093987709285742,-0.075108049829048,-0.211376670096462,-0.075236593741563,-0.0935214610214415
2016-06-26,-0.059900902619643,-0.080751665794113,-0.098405663800413,-0.10572617657293,-0.236503160157967,-0.034646768116053,-0.089578664797263
2016-06-25,-0.060673510276293,-0.051170308716804,-0.061942156204396,-0.063463704329927,-0.202574904811923,-0.035562072018736,-0.0565562324606
2016-06-24,-0.107862008690118,-0.062658214377895,-0.088142226292793,-0.063250914259893,-0.012484413999576,-0.079927348858338,-0.075400220335344
2016-06-23,-0.141309977087222,-0.12285484004201,-0.170754283833146,-0.112098057003413,0.044244345225968,-0.111398193276649,-0.146804561937578
2016-06-22,-0.059924675162925,-0.066173513510189,-0.134647658356698,-0.145033231176562,0.069413656790405,-0.035327924508747,-0.100410585933444
2016-06-21,0.023243567507487,-0.000451205223089,-0.071159559913278,-0.061654988734632,0.154182714708801,0.042345190395714,-0.0358053825681835
2016-06-20,0.056584559459824,0.031944688741187,0.044101058427694,0.021782362060085,-0.109428403774407,0.07333071088423,0.0380228735844405
2016-06-19,0.047978898791913,0.034862616779104,0.059976159608546,0.053168897390203,-0.184027354746381,0.065036212727354,0.047419388193825
2016-06-18,0.038553085380788,0.047924365515764,0.045577812025913,0.044243536119303,0.042796199854076,0.05601089052415,0.0467510887708385
2016-06-17,0.062004699328012,0.044903046326897,0.024201803691697,0.035590073271225,0.258077412982325,0.077744036678564,0.034552425009297
2016-06-16,-0.023540797670553,0.043019029798479,-0.000459981398556,0.056159780041246,0.07961490664805,-0.002433747044868,0.0212795241999615
2016-06-15,-0.036425516129139,-0.045920335829686,-0.02994582824299,-0.028767101243714,-0.255969815390992,-0.014659085217919,-0.037933082036338
2016-06-14,-0.014055552901224,-0.036500253187591,-0.041956757508502,-0.039300209710431,-0.085715023309668,0.006080707863815,-0.0392285053480465
2016-06-13,-0.053101955241128,-0.023289161677337,-0.039876996191011,-0.017051825721248,0.02445497157539,-0.030602402034428,-0.031583078934174
2016-06-12,-0.12676118059893,-0.059085475717296,-0.110576574705733,-0.054408304682895,0.090224907215504,-0.099573034484306,-0.0848310252115145
2016-06-11,-0.163620508956932,-0.148369478515292,-0.14548949102362,-0.132490438715072,-0.288799893830017,-0.134162298012922,-0.146929484769456
2016-06-10,-0.166984323831268,-0.180524126460685,-0.152061044535694,-0.167080646766268,-0.318707015407523,-0.137457392062582,-0.166292585498189
2016-06-09,-0.159424655067743,-0.17699733942273,-0.154989939172161,-0.170438001204593,-0.310319645485451,-0.130563521738185,-0.165993639297445
2016-06-08,-0.165403449703047,-0.17626211346042,-0.152307170135397,-0.162151010143797,-0.292870272326928,-0.136298716657092,-0.164284641797908
2016-06-07,-0.155561616784496,-0.167738087459891,-0.159223299487055,-0.168109132104769,-0.239335218647353,-0.127264170461071,-0.163480693473473
2016-06-06,-0.168458221514723,-0.172092003705444,-0.150498146977579,-0.157540558626379,-0.308688730153316,-0.139459708041941,-0.161295075341511
2016-06-05,-0.169991550556381,-0.176296577177404,-0.157168150729534,-0.170024242735081,-0.31504344118847,-0.141066101868046,-0.166732363953469
2016-06-04,-0.174270608347055,-0.167887430233485,-0.163247453042201,-0.172684118610515,-0.264336553134378,-0.145180002664758,-0.165567441637843
2016-06-03,-0.212342336412416,-0.185682196102515,-0.196868209961647,-0.176868989987864,-0.21159856333893,-0.180799515237324,-0.191275203032081
2016-06-02,-0.213733030194385,-0.225074224614395,-0.201593821475947,-0.213776245468327,-0.331580132404949,-0.182223557820802,-0.213334023045171
2016-06-01,-0.220151616880396,-0.221938026368917,-0.210749693784903,-0.215017520876863,-0.281588752736218,-0.188348289051781,-0.21634386007691
2016-05-31,-0.216490645215042,-0.217871307764891,-0.216878221217511,-0.221554904695151,-0.179618686376306,-0.185054614077939,-0.217374764491201
2016-05-30,-0.223289592593558,-0.220479062349958,-0.214047776820925,-0.218634952067452,-0.277896565967477,-0.191521342581083,-0.217263419585441
2016-05-29,-0.224466333485993,-0.20943918500965,-0.227313946644923,-0.227654886702812,-0.159595740891551,-0.192760195770297,-0.218376565827286
2016-05-28,-0.289187082569942,-0.232977903709225,-0.275899140026319,-0.223150830220411,-0.096410666882987,-0.253122004769587,-0.254438521867772
2016-05-27,-0.312377198541069,-0.296528997826379,-0.299502585037849,-0.290037842234651,-0.128367186662193,-0.274817545414821,-0.298015791432114
2016-05-26,-0.316953413122762,-0.324685854601712,-0.306418714389507,-0.313775756714078,-0.322187430379944,-0.27918191309343,-0.31555228449561
2016-05-25,-0.321244357185077,-0.328522815092516,-0.308683069906775,-0.318244348184807,-0.322134487430864,-0.283283751745688,-0.318602942499645
2016-05-24,-0.323348227265492,-0.332198944904065,-0.311304307543613,-0.322523792926615,-0.321059862350458,-0.285357731053861,-0.321751626223839
2016-05-23,-0.329220045456028,-0.335358118960865,-0.317592816616028,-0.324687158638635,-0.350646795871947,-0.290962370997502,-0.326475467788446
2016-05-22,-0.324620058331053,-0.336415006281686,-0.317322078456355,-0.330397025517899,-0.371911370298543,-0.286830731753063,-0.326868542369021
2016-05-21,-0.324917215122073,-0.336012929583547,-0.314036301700318,-0.325822039012153,-0.36586828301882,-0.287218848989317,-0.325024615641933
2016-05-20,-0.331074303831987,-0.335702756130698,-0.319352614653906,-0.326424944210585,-0.289518321863304,-0.29304770291222,-0.327527685392302
2016-05-19,-0.311188571376992,-0.323548551941264,-0.317728185695865,-0.331118147421906,-0.262191390480665,-0.274669961529737,-0.320638368818564
2016-05-18,-0.312175131923176,-0.321974708865695,-0.299773323197522,-0.31230986956495,-0.280054380428875,-0.27571298225605,-0.310874016031608
2016-05-17,-0.311794771230671,-0.323043084092176,-0.299391828517982,-0.313302889891778,-0.324335318038389,-0.275475996594425,-0.311217456305079
2016-05-16,-0.307539485983279,-0.319447369620255,-0.300216349276988,-0.312853666410594,-0.333928891840786,-0.271643782347609,-0.309831859448621
2016-05-15,-0.309714673693538,-0.318884462242861,-0.297115166720728,-0.308822476750492,-0.393601629392926,-0.273770976998962,-0.307999814481794
2016-05-14,-0.309643356063693,-0.321009724790163,-0.297939687479734,-0.311068594156414,-0.376677403574909,-0.273817806500959,-0.309474706134948
2016-05-13,-0.310796324412847,-0.320756990865619,-0.299588728997745,-0.311068594156414,-0.330671537970004,-0.275011958801902,-0.310172859931682
2016-05-12,-0.31364902960663,-0.323180938960109,-0.30475736659151,-0.312132544506588,-0.332609600264081,-0.27777489941977,-0.31396915277581
2016-05-11,-0.315538946797511,-0.323605991469569,-0.3027760555139,-0.314544165300314,-0.350602611866649,-0.279626793362408,-0.313191023491734
2016-05-10,-0.304056808392535,-0.315162380808668,-0.305126554991065,-0.316719352682891,-0.334348153283132,-0.269115698777639,-0.310144467899866
2016-05-09,-0.306802537141551,-0.314530545997308,-0.295798394762317,-0.305382370618265,-0.341088647131067,-0.271802009301329,-0.305164470379813
2016-05-08,-0.306541039165455,-0.318045845129602,-0.2964752401615,-0.307663953035859,-0.370631785933648,-0.271692030925425,-0.307260542645551
2016-05-07,-0.305102800296922,-0.316598369016304,-0.294826198643489,-0.307675774706416,-0.374428301454987,-0.270481559252574,-0.305712283829897
2016-05-06,-0.319009738116614,-0.315794215620028,-0.307440135628274,-0.306422677627323,-0.307408172572445,-0.283488808201405,-0.311617175624151
2016-05-05,-0.320471749528428,-0.330579150205852,-0.308904582946508,-0.320159458815119,-0.35092260527947,-0.284965356590153,-0.31974186657618
2016-05-04,-0.316347213269083,-0.328430911847228,-0.309212239946137,-0.321648989305362,-0.350987810749845,-0.281278597614693,-0.318821575896682
2016-05-03,-0.322825231313298,-0.327603782639629,-0.312916430221669,-0.317416831245783,-0.333549532253445,-0.287399071618218,-0.320260106430649
2016-05-02,-0.31426711573195,-0.326064403281043,-0.313950157740422,-0.324072431769646,-0.269783253664172,-0.279599830921864,-0.320007280510733
2016-05-01,-0.318367879448013,-0.326018451658398,-0.306381795549551,-0.3155490072977,-0.369960072267197,-0.28351506110404,-0.316200123603974
2016-04-30,-0.310404077448702,-0.322445712997799,-0.30666483998921,-0.319757522016164,-0.314170466458236,-0.276275645817933,-0.314555276493505
2016-04-29,-0.317262456185422,-0.322686959016682,-0.308732295026716,-0.311742429378191,-0.353223871775691,-0.282741664783168,-0.315709627021699
2016-04-28,-0.322456756892435,-0.329384408017098,-0.320263279372807,-0.318941826747698,-0.304940291501178,-0.287648828962206,-0.324823843694953
2016-04-27,-0.297234088470738,-0.309246109393206,-0.31105818194391,-0.324048788428531,-0.266984479161156,-0.264445520260227,-0.310152145668558
2016-04-26,-0.302713659697129,-0.30823517369503,-0.289534498249872,-0.298750413435517,-0.295388760628933,-0.26963437098916,-0.298884835972451
2016-04-25,-0.305720886422242,-0.309774553053616,-0.299416441077953,-0.304259311915304,-0.279583927826205,-0.272512966286204,-0.304595497065784
2016-04-24,-0.315895534946734,-0.317207228016342,-0.305151167551035,-0.307652131365301,-0.316358645258077,-0.282015097964294,-0.311179197783689
2016-04-23,-0.321482082617892,-0.328545790903838,-0.310812056344207,-0.317440474586898,-0.350835794414435,-0.287286255090678,-0.319678923624023
2016-04-22,-0.31692964057948,-0.32908572246991,-0.31103356938394,-0.322807513019995,-0.33464342701017,-0.283200735810328,-0.320059645926925
2016-04-21,-0.326759587226391,-0.328235617450989,-0.31497157897919,-0.318445316584284,-0.316346382736782,-0.292392089884251,-0.321603598215089
2016-04-20,-0.334010212927256,-0.336851546696807,-0.323019886089482,-0.3279499397125,-0.307226570471373,-0.299200106121653,-0.329935716393145
2016-04-19,-0.34187892475344,-0.344927544376554,-0.330785148760116,-0.3349010820003,-0.346310145484076,-0.306573624072572,-0.337856346568335
2016-04-18,-0.343174528362283,-0.35268188069779,-0.332028083038616,-0.343081678026079,-0.340742571530096,-0.307872078446146,-0.342354981868203
2016-04-17,-0.339572988055132,-0.350269420508961,-0.333271017317117,-0.344488456822419,-0.347642672798051,-0.304677738779572,-0.341770218913039
2016-04-16,-0.340844819120694,-0.348821944395664,-0.329702196121422,-0.340740987255697,-0.372426785479292,-0.305944973485148,-0.339262070258543
2016-04-15,-0.346954362744045,-0.351923678924158,-0.335301553514668,-0.341757650923641,-0.342434799468703,-0.311689392396873,-0.343612616219413
2016-04-14,-0.347536790054443,-0.357162163905615,-0.33704904527256,-0.348176818036354,-0.360965804862657,-0.312350681728114,-0.347105604589088
2016-04-13,-0.345528010147154,-0.355680224075335,-0.337159801792426,-0.348827009917016,-0.314680820915911,-0.310616571078378,-0.34642001293388
2016-04-12,-0.348844279934926,-0.354967973924347,-0.337258252032308,-0.347101046015623,-0.311433393848081,-0.313781110152772,-0.346113112978327
2016-04-11,-0.34999724828408,-0.360183483094482,-0.340101002708879,-0.350304718736701,-0.350325634599955,-0.314957524005989,-0.350142242901681
2016-04-10,-0.352707318218174,-0.360528120264315,-0.341663900266994,-0.35139231242799,-0.306081095267934,-0.317579976117863,-0.351096010265655
2016-04-09,-0.351257193078001,-0.362308745641784,-0.345048127262911,-0.353933971597848,-0.352184087827217,-0.316368085369194,-0.353678436452348
2016-04-08,-0.348761076033441,-0.357173651811276,-0.341208567907543,-0.352822734565445,-0.325591934506257,-0.314184127685117,-0.349191109859409
2016-04-07,-0.347917150746947,-0.359126595773662,-0.340113308988864,-0.349985533631649,-0.336484362349869,-0.313510776209422,-0.349619952381263
2016-04-06,-0.347132656818657,-0.358127147981147,-0.337393621112144,-0.349205303374855,-0.334085579612879,-0.312901992683451,-0.347760384546645
2016-04-05,-0.351007581373545,-0.358437321433996,-0.340002552468997,-0.348472359800291,-0.33091873482784,-0.316585203969365,-0.349219936951497
2016-04-04,-0.350674765767604,-0.360642999320926,-0.341245486747498,-0.351534172474679,-0.350545970696861,-0.316403562264647,-0.350944243034212
2016-04-03,-0.350829287298934,-0.361516080151169,-0.341122423947647,-0.352172542684784,-0.375033252505503,-0.316647643305362,-0.351319252049408
2016-04-02,-0.354098012000143,-0.360941684868114,-0.342697627785747,-0.352208007696456,-0.360186842795679,-0.319753290733304,-0.351819656326931
2016-04-01,-0.35607113309251,-0.365433455981601,-0.345884954301902,-0.355648113828684,-0.349375386521248,-0.321680395694303,-0.355659205141752
2016-03-31,-0.357854073838624,-0.365203697868379,-0.346586412261056,-0.357102179307254,-0.331897400813039,-0.323411668192402,-0.355895055064718
2016-03-30,-0.355987929191024,-0.366972835340187,-0.349982945536959,-0.359360118383733,-0.32057130793064,-0.321801017138843,-0.358477890438573
2016-03-29,-0.347108884275375,-0.356208667735745,-0.349761432497226,-0.357350434388961,-0.302318836948941,-0.313771176622046,-0.352985050116486
2016-03-28,-0.344434473156204,-0.355450465962113,-0.336704469432976,-0.348235926389142,-0.31572722273302,-0.311451697197338,-0.346077467697544
2016-03-27,-0.354430827606085,-0.353221812263861,-0.343571373664693,-0.345245043738098,-0.310459010013176,-0.320722519517076,-0.348396592964277
2016-03-26,-0.355346070522423,-0.364491447717391,-0.34535578426254,-0.355671757169799,-0.362193224851253,-0.321683233845939,-0.354923615989965
2016-03-25,-0.356368289883529,-0.36553684713255,-0.346217223861501,-0.356570204132167,-0.346797726687919,-0.322722706882708,-0.355877035497026
2016-03-24,-0.354098012000143,-0.364847572792885,-0.346303367821397,-0.357504116106208,-0.316069989399674,-0.320744515192257,-0.355575470307141
2016-03-23,-0.354407055062803,-0.364169786358881,-0.344002093464173,-0.355553540464224,-0.329505235944684,-0.321141856421329,-0.354085939911527
2016-03-22,-0.360385849698106,-0.365192209962718,-0.349946026697004,-0.355494432111436,-0.319054648154055,-0.326725919765607,-0.357569118329861
2016-03-21,-0.360041147820524,-0.370890211170619,-0.352591876893812,-0.361145190637913,-0.329094149516534,-0.326516606082435,-0.361741044032216
2016-03-20,-0.363630801856034,-0.369500174585627,-0.352567264333842,-0.360625037133384,-0.359667729394222,-0.329906068674,-0.361033719459735
2016-03-19,-0.364985836823081,-0.373693260151925,-0.356468355089136,-0.364538010087911,-0.33538579615646,-0.331241419018845,-0.365080807620531
2016-03-18,-0.351566236140661,-0.362699334434261,-0.357809739607518,-0.365590138767527,-0.244843621070009,-0.319070005726883,-0.360254537020889
2016-03-17,-0.354727984397104,-0.362182378679512,-0.34334986062496,-0.352503549460393,-0.286519454155677,-0.322064255703103,-0.352766119652236
2016-03-16,-0.35591661156118,-0.365984875453333,-0.345786504062021,-0.356771172531645,-0.32222246615507,-0.323266212921045,-0.355885689757677
2016-03-15,-0.356510925143218,-0.365479407604245,-0.346918681820655,-0.356983962601679,-0.319116155403722,-0.323927502252286,-0.35619904471245
2016-03-14,-0.359114018632545,-0.367145153925103,-0.347890877939483,-0.357445007753421,-0.263686250219393,-0.326417270775167,-0.357518015932293
2016-03-13,-0.362145017900939,-0.367237057170392,-0.351041285615682,-0.360258565346102,-0.304437917414504,-0.329287351617302,-0.359139171393037
2016-03-12,-0.35030629134674,-0.361263346226625,-0.352948759013382,-0.363143052962128,-0.268642839183807,-0.318578295955906,-0.357106052620004
2016-03-11,-0.355500592053753,-0.358816422320812,-0.344432813263654,-0.351238630710742,-0.305125202536568,-0.323440049708764,-0.351624617792233
2016-03-10,-0.358472159963944,-0.366191657755233,-0.349059974538072,-0.356629312484955,-0.291396628696471,-0.326262591510993,-0.357625816146653
2016-03-09,-0.359482493053408,-0.367891867793074,-0.351078204455638,-0.359312831701503,-0.312828012341308,-0.327307740851034,-0.359485036124356
2016-03-08,-0.358804975569885,-0.367650621774191,-0.351718131014866,-0.360364960381119,-0.312245250615039,-0.326801130783967,-0.359684376394528
2016-03-07,-0.366768777569196,-0.368018234755346,-0.357600532847771,-0.359951201911607,-0.282171514462487,-0.334176067810704,-0.362809383801558
2016-03-06,-0.375374438237107,-0.372624884925443,-0.37055904567214,-0.367765326150104,-0.27156326568379,-0.342125021005869,-0.371591965298791
2016-03-05,-0.363179123533685,-0.373371598793414,-0.372700338389557,-0.376205998928147,-0.185584500307556,-0.331112283119397,-0.373035968591485
2016-03-04,-0.350032907099003,-0.357380434113176,-0.351902725214643,-0.363946926560037,-0.272256974031293,-0.319243132976693,-0.35464157966391
2016-03-03,-0.347572448869365,-0.357162163905615,-0.341479306067216,-0.351285917392972,-0.253516921845751,-0.317096071263886,-0.349320734986415
2016-03-02,-0.33423605208843,-0.345042423433165,-0.335843029834015,-0.348519646482521,-0.3032067992052,-0.305058051098827,-0.34044272663359
2016-03-01,-0.330919782300657,-0.340757434621578,-0.32559189860638,-0.335362127152042,-0.303322611906313,-0.302149655209602,-0.333174666613979
2016-02-29,-0.336244831995719,-0.338620684168615,-0.326367194245445,-0.332312136148212,-0.330964086692309,-0.307103648890638,-0.33249393920703
2016-02-28,-0.337278937628465,-0.345318133169031,-0.336052236593762,-0.337277237782355,-0.345876285802094,-0.308144541003224,-0.340685184881396
2016-02-27,-0.336958008294164,-0.346983879489889,-0.330785148760116,-0.338435761496988,-0.36755914845506,-0.30796715652596,-0.338884514125003
2016-02-26,-0.34671663731123,-0.349373363867396,-0.338759618190497,-0.338873163307615,-0.329423875089113,-0.316959130447438,-0.344066491028946
2016-02-25,-0.346229300173959,-0.354462506075259,-0.340236371788715,-0.34786945460186,-0.31129870075704,-0.316634871622999,-0.347349438931987
2016-02-24,-0.35107889900339,-0.356955381603716,-0.348247760059052,-0.347384766109003,-0.317243687866409,-0.321137599193875,-0.352601570831384
2016-02-23,-0.330527535336512,-0.340516188602695,-0.343436004584856,-0.352361689413703,-0.283178792997372,-0.302532805680493,-0.341976096593775
2016-02-22,-0.329647951235096,-0.341446708961243,-0.32485352180727,-0.332253027795424,-0.282905708594581,-0.301837458529617,-0.333150115384257
2016-02-21,-0.331098076375269,-0.331107593866262,-0.32957913332157,-0.331011752386888,-0.274272309673843,-0.303252277120277,-0.330343363593916
2016-02-20,-0.350318177618381,-0.338080752602544,-0.338784230750467,-0.332950506358316,-0.266152963431489,-0.320845269575343,-0.338432491676505
2016-02-19,-0.348975028922975,-0.359769918490683,-0.343706742744529,-0.352302581060916,-0.340663935679257,-0.319733423671851,-0.351738330617606
2016-02-18,-0.356296972253684,-0.356438425848967,-0.34611877362162,-0.350434757112833,-0.299708477058827,-0.32651305839289,-0.351278599735294
2016-02-17,-0.366887640285603,-0.361987084283273,-0.357022137688468,-0.357586867800111,-0.287171508859419,-0.336253594808423,-0.35950461098587
2016-02-16,-0.374292787517798,-0.376036792906787,-0.363605997480527,-0.368025402902369,-0.306831444785225,-0.343072963652369,-0.369821395193657
2016-02-15,-0.36699461673037,-0.37438253449159,-0.368134708515064,-0.376655222409331,-0.30492900219586,-0.336558696109318,-0.371258621503327
2016-02-14,-0.384396118412446,-0.378001224774834,-0.374066335467909,-0.368332766336863,-0.304151791917638,-0.352471502795737,-0.376033780121372
2016-02-13,-0.394249837602637,-0.39565813577593,-0.384268241575604,-0.386502673983715,-0.328595279007373,-0.361524496977394,-0.389963188675767
2016-02-12,-0.400133542064814,-0.403596278587744,-0.390470606688123,-0.395487143607402,-0.318607942021193,-0.366984391187587,-0.397033442637933
2016-02-11,-0.39725706432775,-0.405687077418062,-0.394408616283373,-0.400936933734402,-0.304335145807467,-0.364496041740525,-0.400047846850717
2016-02-10,-0.404341282225644,-0.402987419587706,-0.395171605642452,-0.398572599622905,-0.28340068623984,-0.371040109875757,-0.399079512615079
2016-02-09,-0.407586234383572,-0.412441965946784,-0.398715814278177,-0.405216378476211,-0.341428494149793,-0.374091122884702,-0.40557889011248
2016-02-08,-0.403616219655558,-0.409420646757917,-0.398186644238815,-0.408266369480042,-0.356313637855452,-0.370598777296323,-0.403803645498366
2016-02-07,-0.403913376446577,-0.408283344097469,-0.396254558281146,-0.404518899913319,-0.376935695094869,-0.37097767053976,-0.402268951189307
2016-02-06,-0.391932014632689,-0.401666310436681,-0.39934343455742,-0.404637116618894,-0.353241778949645,-0.360265067188818,-0.40050487249705
2016-02-05,-0.389186285883673,-0.396542704511834,-0.383123757536984,-0.392779981049739,-0.363799809783994,-0.357907982254931,-0.389833231024409
2016-02-04,-0.41144927266682,-0.395945333417457,-0.402296941753858,-0.389186193200264,-0.314242679083635,-0.378170965861779,-0.399121137585657
2016-02-03,-0.406124222971759,-0.415084184248835,-0.404684360070978,-0.412403954175161,-0.359695952657519,-0.373477372593367,-0.409884272159907
2016-02-02,-0.40818054796561,-0.414015809022353,-0.398691201718207,-0.407084202424293,-0.37050779821834,-0.375452726132182,-0.40635350537028
2016-02-01,-0.412423946941362,-0.411499957682574,-0.404795116590844,-0.408727414631783,-0.34855593866968,-0.379397756906538,-0.408147537136709
2016-01-31,-0.401797620094521,-0.408880715191846,-0.404955098230651,-0.413798911300944,-0.375343513758568,-0.369905558759175,-0.406917906711249
2016-01-30,-0.401108216339357,-0.408225904569163,-0.394297859763506,-0.40259196761245,-0.390155666266046,-0.369416687139835,-0.401261882166335
