"btc_market_price","btc_total_bitcoins","btc_market_cap","btc_trade_volume","btc_blocks_size","btc_avg_block_size","btc_n_orphaned_blocks","btc_n_transactions_per_block","btc_median_confirmation_time","btc_hash_rate","btc_difficulty","btc_miners_revenue","btc_transaction_fees","btc_cost_per_transaction_percent","btc_cost_per_transaction","btc_n_unique_addresses","btc_n_transactions","btc_n_transactions_total","btc_n_transactions_excluding_popular","btc_n_transactions_excluding_chains_longer_than_100","btc_output_volume","btc_estimated_transaction_volume"
-0.534737182772488,-0.847299347347564,-0.506296348627781,-0.403944454746938,-0.765162798712101,-0.871916748607037,-0.431028953724063,-0.835830380798933,-1.38111314366365,-0.470233312910892,-0.476071992983161,-0.623340736052323,-0.483598902974726,-0.0371250125136774,0.434487196307114,-0.792920952971309,-0.853578731503311,-0.777664833765195,-0.775451095401086,-0.756844311878016,-0.383519326273232,-0.515405181234335
-0.536598813965122,-0.845370151171919,-0.507073383774477,-0.409225418966735,-0.765082986262974,-0.868713208665683,-0.431028953724063,-0.828000791725961,-1.38111314366365,-0.470231794656862,-0.476070998714955,-0.627381329522529,-0.466400122353503,-0.0371362104875114,0.274696218829261,-0.787757627151747,-0.847251155831685,-0.777552314712772,-0.769149188573495,-0.738106228459851,-0.465351669533348,-0.499321799305025
-0.536736870923474,-0.843749626384378,-0.507123525793152,-0.402495016395963,-0.765003173813847,-0.846820246563338,-0.431028953724063,-0.835830380798933,-1.38111314366365,-0.470233522638363,-0.476070998714955,-0.639463610135047,-0.46080034312523,-0.0372654920676122,0.00315233782060544,-0.79848783637634,-0.839055738585351,-0.777428854751492,-0.760987017375571,-0.732074858776217,-0.402732181986411,-0.393385923663971
-0.537219587561066,-0.841996813859078,-0.507319324118098,-0.398765953293638,-0.76492336136472,-0.8625185154059,-0.431028953724063,-0.83113262735515,-1.38111314366365,-0.470232782074861,-0.476070998714955,-0.636223297960914,-0.465921151528284,-0.0372675998337707,0.134456988463454,-0.819329097982067,-0.847020299007845,-0.777316027504454,-0.768919268258061,-0.740085271637294,-0.454541221761052,-0.362842287314998
-0.539443319260896,-0.840530624765588,-0.508256223619915,-0.405348197190698,-0.764843548915593,-0.847385197225194,-0.431028953724063,-0.817039367023799,-1.38111314366365,-0.470234386629114,-0.476070998714955,-0.65323823857177,-0.450866488744676,-0.0372756168048284,-0.146829525884038,-0.819450718076318,-0.844953081085274,-0.77720044051472,-0.766860436342579,-0.731870671781719,-0.488215584958144,-0.404951169336357
-0.539357332670403,-0.839009315781365,-0.508213027517219,-0.408755177900063,-0.764763736466466,-0.860253379658205,-0.431028953724063,-0.838962216428122,-1.38111314366365,-0.47023407806099,-0.476070998714955,-0.651227548753293,-0.480195212571821,-0.0373164373277576,-0.0208415906998309,-0.80655898808572,-0.854848444034433,-0.777098063866923,-0.776715657135976,-0.746430775158617,-0.445508142932236,-0.279822457926326
-0.54011588738662,-0.837642342491194,-0.508529710636345,-0.401036556000027,-0.764683924017339,-0.851145669976289,-0.431028953724063,-0.823303038282177,-1.38111314366365,-0.470234942051741,-0.476070998714955,-0.658270516755095,-0.466581114653686,-0.0372539022635532,-0.11819260462662,-0.805685534681554,-0.857240960208779,-0.776998881236053,-0.779098467677752,-0.747687310509374,-0.467361655772782,-0.461017469009014
-0.541770915858365,-0.83622024931029,-0.509228460081948,-0.402745597735307,-0.764630715717921,-0.861828937653401,-0.431028953724063,-0.837396298613528,-1.38111314366365,-0.470234633483611,-0.476070998714955,-0.661244954174152,-0.26569064832743,-0.0373345231617478,-0.134455526431674,-0.811053403386902,-0.860966149866204,-0.776904671745572,-0.78280854549499,-0.755446416300299,-0.472041581960539,-0.231154513941152
-0.543025979116105,-0.834798156129386,-0.509758048373711,-0.40959050942181,-0.764550903268794,-0.842150070677553,-0.431028953724063,-0.828000791725961,-1.38111314366365,-0.470234633483611,-0.476070998714955,-0.664932179954229,-0.459083983131535,-0.03735776634627,-0.238357887586312,-0.805912190311749,-0.856926155448997,-0.776805068849316,-0.778784939974886,-0.754896682084343,-0.300215447599526,-0.0801481956062374
-0.538598777954187,-0.833331967035897,-0.50786448437234,-0.396073044274379,-0.764471090819667,-0.840836344243463,-0.431028953724063,-0.821737120467583,-1.38111314366365,-0.470234386629114,-0.476070998714955,-0.650716338397517,-0.419351538348987,-0.0372438871179961,-0.142166357689471,-0.79079812950802,-0.840892099684082,-0.776684060436115,-0.762815928975618,-0.733425634278281,0.581650568271607,-0.457031748153888
-0.540529644504556,-0.831501986663571,-0.508680724348039,-0.409923870661927,-0.76439127837054,-0.864688865762252,-0.431028953724063,-0.826434873911366,-1.38111314366365,-0.470232350079489,-0.476070998714955,-0.645622505490518,-0.440749096521814,-0.0371608572063629,-0.044420317325866,-0.813436051597,-0.843578433634224,-0.776566638287534,-0.765491365373401,-0.741734474285162,-0.222404265247796,-0.491764458462839
-0.540811137263792,-0.830013749613788,-0.508795005244906,-0.405024275024152,-0.764311465921413,-0.855697643974148,-0.431028953724063,-0.810775695765421,-1.38111314366365,-0.470234263201866,-0.476070998714955,-0.656643146090793,-0.44673314921693,-0.0371928999228113,-0.187429786609215,-0.817510324754406,-0.846369702504295,-0.776452942492033,-0.768271311005473,-0.733409927586397,-0.338983794427468,-0.508897881879028
-0.541639612202317,-0.828503464607712,-0.509143497302168,-0.407614249704952,-0.764258257621995,-0.864030054962514,-0.431028953724063,-0.818605284838394,-1.38111314366365,-0.470234139774611,-0.476070998714955,-0.658537516737013,-0.481206101809804,-0.037192191297531,-0.121241451746639,-0.828572225145138,-0.857408856080663,-0.776353984002701,-0.779265682452613,-0.753168945977052,-0.486398479773444,-0.506550077850267
-0.541426118260085,-0.827092395404954,-0.509046742374136,-0.409142273939891,-0.764178445172868,-0.857470654091338,-0.431028953724063,-0.843659969871906,-1.38111314366365,-0.470234695197238,-0.476070998714955,-0.660659618929898,-0.474907128632982,-0.0371528867257565,-0.18920329074968,-0.818455644577902,-0.854029951658999,-0.776250514664903,-0.775900485108526,-0.755006628927534,-0.496748153344521,-0.547383381304818
-0.539784881692271,-0.82573644609293,-0.50833798119176,-0.406329387582818,-0.764098632723741,-0.843972883699837,-0.431028953724063,-0.828000791725961,-1.38111314366365,-0.470235003765362,-0.476070998714955,-0.65768796502609,-0.436244835882906,-0.0372174633028989,-0.161077766369159,-0.799759319179873,-0.851563981040704,-0.776143753248256,-0.773444518102749,-0.749792007221892,-0.450776224979464,-0.505618350897121
-0.538888407936742,-0.824160017217974,-0.507946543013563,-0.406916474762779,-0.764018820274614,-0.848550455365551,-0.431028953724063,-0.840528134242717,-1.38111314366365,-0.470233769492866,-0.476070998714955,-0.647943607736611,-0.442925468098356,-0.0372223551051393,-0.0757527707861471,-0.814923133658522,-0.843945705853971,-0.77602682140929,-0.76585714769341,-0.739661190956413,-0.487322819628837,-0.466252887126692
-0.539591795037234,-0.822671780168191,-0.508241937360376,-0.4110874330569,-0.763939007825487,-0.840867208271996,-0.431028953724063,-0.838962216428122,-1.38111314366365,-0.470234263201866,-0.476070998714955,-0.652972996747597,-0.4388432533362,-0.0371888624948478,-0.220546620467419,-0.814005454765538,-0.834375641156587,-0.775897113502619,-0.756325905526307,-0.750168967827119,-0.492119985482105,-0.512273543419594
-0.539702130268684,-0.821249686987288,-0.50828321542031,-0.409811767760405,-0.76385919537636,-0.845062249821144,-0.431028953724063,-0.846791805501095,-1.38111314366365,-0.470234983682709,-0.476071416165364,-0.655396813158841,-0.459328062896114,-0.0372316026941202,-0.169262124064724,-0.812175625165672,-0.846243780600382,-0.775783249600964,-0.768145899924326,-0.742582635646923,-0.491107728576161,-0.480158542169482
-0.539191829823229,-0.819507898440134,-0.508056090579804,-0.412358001707395,-0.763779382927233,-0.866398543038505,-0.431028953724063,-0.849923641130284,-1.38111314366365,-0.470233272714509,-0.476071416165364,-0.643564469959888,-0.483772964374208,-0.0372543140244553,0.0908328712707552,-0.804513559227863,-0.853284913727514,-0.775678785635088,-0.775158469545079,-0.746069521245274,-0.451588341711916,-0.391222986094167
-0.538998743168192,-0.818019661390351,-0.507966297487908,-0.407657469948903,-0.763699570478106,-0.849769144618013,-0.431028953724063,-0.83113262735515,-1.38111314366365,-0.47023462968929,-0.476071416165364,-0.651205556530384,-0.466925914963641,-0.0371924320031318,-0.0719128468158336,-0.794684444337947,-0.849822061369908,-0.775569698749977,-0.771709664813561,-0.746273708239772,-0.392569325792986,-0.509330469392989
-0.539015293452909,-0.816421184559103,-0.507966251875911,-0.411966652448181,-0.763619758028979,-0.862578377787956,-0.431028953724063,-0.83113262735515,-1.38111314366365,-0.470234039700253,-0.476071416165364,-0.647645772831108,-0.483910244104033,-0.0371280218418372,0.0634312090821829,-0.800997632866791,-0.856768753069105,-0.775469885721029,-0.778628176123454,-0.749666353686816,-0.532342990332783,-0.540779951390854
-0.539302165054679,-0.814822707727854,-0.50808291789178,-0.412192933994646,-0.763539945579852,-0.865587893595546,-0.431028953724063,-0.842094052057311,-1.38111314366365,-0.470234039700253,-0.476071416165364,-0.648578212427003,-0.4908372317899,-0.037085479838074,0.0188157677441185,-0.802716898744611,-0.854355249910774,-0.775366850657462,-0.77622446373482,-0.745284186651051,-0.535744880634131,-0.562017410195901
-0.539424912999666,-0.812882487574063,-0.508127417276951,-0.407278670462994,-0.763460133130725,-0.868061469229274,-0.431028953724063,-0.834264462984339,-1.38111314366365,-0.470232210734247,-0.476071416165364,-0.638030371388763,-0.469295462078444,-0.037126939094057,0.122230435982463,-0.786718328164512,-0.848384452966902,-0.775255844560425,-0.77027788830381,-0.73373976811597,-0.511138501348466,-0.504653347981362
-0.539440084093991,-0.811008411289151,-0.508125781423709,-0.411537845868337,-0.763380320681598,-0.87041030249488,-0.431028953724063,-0.843659969871906,-1.38111314366365,-0.470232564727672,-0.476071416165364,-0.640217243823365,-0.492307134865113,-0.0370827068086874,0.151234402206585,-0.78511515419484,-0.853620705471282,-0.775151828877627,-0.775492899094801,-0.750090434367697,-0.448964500005445,-0.537367316558496
-0.539564211229371,-0.809564270151954,-0.508173233210416,-0.412417242854617,-0.763300508232471,-0.855231522516298,-0.431028953724063,-0.820171202652988,-1.38111314366365,-0.470234865684903,-0.476071416165364,-0.654288005377094,-0.439525348745195,-0.0372355410187718,-0.0758301139975465,-0.807261067720714,-0.854586106734614,-0.775049102008676,-0.776454384050255,-0.744451731981175,-0.397882195772454,-0.4717138423243
-0.540163414287567,-0.808153200949197,-0.50842688945119,-0.404933783982862,-0.763220695783345,-0.857826060630243,-0.431028953724063,-0.838962216428122,-1.38111314366365,-0.470235042681609,-0.476071416165364,-0.657063765262847,-0.474216874049265,-0.037336531029006,-0.0971141593997773,-0.803170210005001,-0.857219973224794,-0.774949891360113,-0.779077565830894,-0.752524971609789,-0.466953919922753,-0.225959766444443
-0.541081320661804,-0.80645550831463,-0.508818182815282,-0.402352663821811,-0.763140883334217,-0.863276112938993,-0.431028953724063,-0.842094052057311,-1.38111314366365,-0.470233508710121,-0.476071416165364,-0.65147450909307,-0.497120019459757,-0.0372457802730372,-0.0440808095877725,-0.796049906305219,-0.853054056903674,-0.774845119199621,-0.774928549229644,-0.741106206609784,-0.517973697739492,-0.413846943341396
-0.542722557229618,-0.805011367177433,-0.509525483230894,-0.410761128293822,-0.76306107088509,-0.850493475497195,-0.431028953724063,-0.829566709540555,-1.38111314366365,-0.470234865684903,-0.476071416165364,-0.66351931298354,-0.49724718123693,-0.0374199976895794,-0.202302098934766,-0.813922531974003,-0.858206361472112,-0.774747225382598,-0.780059952633205,-0.752226544463984,0.557295470809192,3.4659195494972
-0.542212256784164,-0.803754633668727,-0.509299273356804,-0.41033504532226,-0.763007862585672,-0.866140218339694,-0.431028953724063,-0.851489558944878,-1.38111314366365,-0.470235868666259,-0.476071416165364,-0.666978554150047,-0.507974831443877,-0.0371468717343185,-0.09730424911291,-0.816365990231226,-0.874313871680976,-0.774670835144443,-0.796102120096476,-0.773791832421353,-0.55377956706355,-0.568683694705912
-0.542210739674731,-0.802376636400409,-0.509293642623359,-0.410702183676826,-0.762928050136546,-0.849832413752974,-0.431028953724063,-0.848357723315689,-1.38111314366365,-0.470235219678321,-0.476071416165364,-0.663771772605263,-0.493652310916726,-0.0371350628805892,-0.275005900405023,-0.811589637438826,-0.849612191530053,-0.774561468082408,-0.771500646344984,-0.754158467565773,-0.536702569267209,-0.561037617963426
-0.542666962064872,-0.800667919787695,-0.509486210016613,-0.412134018095484,-0.762848237687418,-0.864914142227641,-0.431028953724063,-0.835830380798933,-1.38111314366365,-0.470233449711222,-0.476071416165364,-0.656625144073781,-0.493797317564298,-0.0371232159900884,-0.164107399737851,-0.82358580128085,-0.849202945342336,-0.774451554675373,-0.771093060331259,-0.739142870124226,-0.533308749347622,-0.531791744156336
-0.542874268172862,-0.799003299087568,-0.509570812637793,-0.411168518931752,-0.762795029388,-0.869224716080963,-0.431028953724063,-0.843659969871906,-1.38111314366365,-0.470233823487829,-0.476071556476442,-0.658415823608439,-0.43206746348394,-0.037133823942751,-0.140978381005311,-0.825703096558036,-0.85514226181023,-0.774349570275269,-0.777008282991983,-0.746525015309924,-0.522739763702206,-0.530046604783776
-0.543633733154738,-0.797603253862957,-0.50989748523467,-0.412225981652856,-0.762715216938874,-0.857196211780614,-0.431028953724063,-0.837396298613528,-1.38111314366365,-0.470235217562549,-0.476071556476442,-0.667210532740135,-0.48921249691278,-0.0372125569312187,-0.287360231754235,-0.829738672412726,-0.855750884345809,-0.774248398388242,-0.777614436550856,-0.752650625144865,-0.488353159447292,-0.503817751586874
-0.543565380478854,-0.795817369403217,-0.509861877635164,-0.411522782979675,-0.762662008639456,-0.875233142167956,-0.431028953724063,-0.842094052057311,-1.38111314366365,-0.470233184536923,-0.476071556476442,-0.657898614286813,-0.494856230785695,-0.0371496699553543,-0.0940696432514336,-0.829346171199462,-0.858951399403597,-0.774151499199297,-0.780801968196653,-0.752729158604287,-0.533512896312749,-0.505788428039362
-0.543268992463373,-0.794251964506409,-0.50972718341347,-0.412837610844976,-0.762608800340038,-0.873038741288878,-0.431028953724063,-0.837396298613528,-1.38111314366365,-0.470234346265847,-0.476071556476442,-0.66216789008873,-0.484287597307952,-0.037111648660343,-0.107000721087513,-0.835758867078147,-0.865163546663302,-0.774062893247283,-0.786988914866526,-0.763849496458487,-0.533985706315625,-0.552995926998771
-0.543434219473848,-0.792862943259944,-0.509794907095937,-0.411220166558849,-0.762475779591493,-0.807067869258794,-0.431028953724063,-0.837396298613528,-1.38111314366365,-0.470235275648996,-0.476071556476442,-0.666889269532443,-0.445021356591575,-0.0372453711250913,-0.228752882715725,-0.827853560951837,-0.862151914461384,-0.77397026675642,-0.783989499842449,-0.772064096314062,0.0928144804800174,-0.468637664447245
-0.543609376652395,-0.791165250625377,-0.509866113768182,-0.410043122328825,-0.762395967142366,-0.866254218666826,-0.431028953724063,-0.846791805501095,-1.38111314366365,-0.470233649228494,-0.476071556476442,-0.660123228797076,-0.470113410976814,-0.0372448344728245,-0.170372066358983,-0.817847544106647,-0.855131768318237,-0.773868268347469,-0.776997832068555,-0.75731551263455,0.117070569759556,-0.415288901721265
-0.544726341576072,-0.789511653903396,-0.510350777049493,-0.404940319401766,-0.762316154693239,-0.860617231789349,-0.431028953724063,-0.846791805501095,-1.38111314366365,-0.470233881574276,-0.476071556476442,-0.66489367806474,-0.479971027655047,-0.0372578187807847,-0.285493778887752,-0.822142944708146,-0.850682527713313,-0.773760330187743,-0.772566640534726,-0.760865225000439,0.796150168336413,-0.401342576057505
-0.544806293243161,-0.787891129115854,-0.510381164598018,-0.408224487953267,-0.762236342244112,-0.865287386439809,-0.431028953724063,-0.840528134242717,-1.38111314366365,-0.470234055833618,-0.476071556476442,-0.665850004697174,-0.457961559140067,-0.0373196783923761,-0.260190785245138,-0.826278027912677,-0.85621259799349,-0.773659774689948,-0.778074277181725,-0.765561525873894,-0.167073693666439,-0.238042638201911
-0.545198079858135,-0.786513131847537,-0.510549373389812,-0.410326953557813,-0.762183133944694,-0.862294952934625,-0.431028953724063,-0.842094052057311,-1.38111314366365,-0.470235333735437,-0.476071556476442,-0.672082900124376,-0.498860930404224,-0.0372347538291159,-0.316168711420317,-0.832270581647586,-0.863526561912434,-0.773568983357933,-0.785358570811627,-0.773917485956428,-0.471643272687701,-0.483866963336171
-0.545715400382691,-0.784969774907021,-0.51077266425132,-0.395397111052908,-0.762103321495567,-0.847308956340086,-0.431028953724063,-0.851489558944878,-1.38111314366365,-0.470234462438742,-0.476071556476442,-0.67031714157955,-0.467108637589013,-0.0373244648883438,-0.344221427988799,-0.829130571941472,-0.855289170698128,-0.773467195081675,-0.777154595919987,-0.75893330189865,-0.458398506052938,-0.240438507510002
-0.546723698895293,-0.783393346032066,-0.511212524204786,-0.410210529573293,-0.76202350904644,-0.860195304077093,-0.431028953724063,-0.854621394574067,-1.38111314366365,-0.470234288179407,-0.476071556476442,-0.672894503436169,-0.486637234007472,-0.0372436742394249,-0.329534885127776,-0.833243542401594,-0.86382037968823,-0.773376795997352,-0.785651196667635,-0.760661038005941,-0.502564551317694,-0.438341749153276
-0.545080972801855,-0.781872037047843,-0.510484836110084,-0.399782950118506,-0.761970300747022,-0.867838304161945,-0.431028953724063,-0.843659969871906,-1.38111314366365,-0.470234578611636,-0.476071556476442,-0.668808267857109,-0.501886954567171,-0.0374136757871713,-0.235799473127159,-0.834520553391229,-0.865415390471128,-0.773288526257646,-0.787239737028819,-0.768106009959177,-0.198285053448773,2.11002759826033
-0.545520934537261,-0.780438919888793,-0.510674904739408,-0.407613861207934,-0.761890488297895,-0.858555469785793,-0.431028953724063,-0.838962216428122,-1.38111314366365,-0.470235043303207,-0.476071556476442,-0.671890793342455,-0.493201705204138,-0.0372728124810969,-0.307464525756898,-0.834647701671582,-0.864145677940006,-0.773198561447554,-0.785975175293929,-0.765907073095352,-0.362543843717276,-0.417366800719948
-0.546667041753944,-0.778939658860863,-0.511176982847959,-0.411374771077163,-0.761837279998477,-0.866567852287224,-0.431028953724063,-0.864016901461634,-1.38111314366365,-0.470234694784531,-0.476071556476442,-0.674059301933718,-0.501516034623571,-0.0371952918318117,-0.360620160931394,-0.833978791153202,-0.862655602077036,-0.773106607381306,-0.784491144167033,-0.764242163755599,-0.490338191296385,-0.505422392450626
-0.547025631254776,-0.777264014182589,-0.511331515821747,-0.409777352575499,-0.761784071699059,-0.873628704130335,-0.431028953724063,-0.837396298613528,-1.38111314366365,-0.470233876396271,-0.476071668765896,-0.672209570208872,-0.51307010049103,-0.0372417552874003,-0.32141920257279,-0.833431500729073,-0.86316978318468,-0.773015339748521,-0.785003239415047,-0.760205543941292,-0.492228128974606,-0.424084847838467
-0.547439388374092,-0.775632465416901,-0.511510888669415,-0.406768320122712,-0.761730863399641,-0.877996558756879,-0.431028953724063,-0.834264462984339,-1.38111314366365,-0.470234105821136,-0.476071668765896,-0.674305728868591,-0.512671645700296,-0.037156053199242,-0.322668225239076,-0.840043211307441,-0.868154191881234,-0.772930726317665,-0.789967428043746,-0.765561525873894,-0.531149604926353,-0.519361323456028
-0.548073815954927,-0.774243444170437,-0.51178886472006,-0.411308689302265,-0.761677655100223,-0.862833638532687,-0.431028953724063,-0.832698545169744,-1.38111314366365,-0.470235367657914,-0.476071668765896,-0.679907988616116,-0.459530697752975,-0.0372928199824974,-0.438679001808721,-0.839479336325005,-0.868133204897249,-0.772846084869117,-0.789946526196888,-0.763975149993563,-0.405480273063412,-0.384922737172892
-0.548360687556697,-0.772887494858412,-0.511913327023281,-0.41203106877969,-0.761624446800805,-0.868203867253586,-0.431028953724063,-0.846791805501095,-1.38111314366365,-0.47023553972656,-0.476071668765896,-0.681180312591057,-0.492061922566503,-0.0372557728456146,-0.473797878162945,-0.838981799575797,-0.866674609510257,-0.772759496190952,-0.788493847840279,-0.763032748480495,-0.409032070883466,-0.46046656696132
-0.548391029745345,-0.77104649050794,-0.511923274222058,-0.409938498061763,-0.761571238501387,-0.886421576998933,-0.431028953724063,-0.849923641130284,-1.38111314366365,-0.470233016053017,-0.476071668765896,-0.67452219929353,-0.498744856822775,-0.0371421105315325,-0.302839565471815,-0.84125941224995,-0.870934967259312,-0.77267859510433,-0.792736922752389,-0.767477742283798,-0.508242393493855,-0.505000896924202
-0.547563515509473,-0.769701565174062,-0.511553178632794,-0.409354180824475,-0.761518030201969,-0.859563544048185,-0.431028953724063,-0.838962216428122,-1.38111314366365,-0.470235597082779,-0.476071668765896,-0.679167358971509,-0.485140660599076,-0.0372604665807482,-0.439261130587757,-0.836809222437587,-0.865719701738917,-0.772590731621164,-0.787542813808255,-0.768106009959177,-0.490287940059377,-0.45558609244484
-0.545915382989693,-0.768169232211693,-0.510817205850869,-0.402107689693393,-0.761438217752842,-0.846227089322231,-0.431028953724063,-0.856187312388662,-1.38111314366365,-0.470234622027093,-0.476071668765896,-0.671152539495556,-0.48503092648389,-0.037265710017311,-0.36892561104783,-0.804093417084087,-0.853673172931246,-0.772486785982596,-0.775545153711946,-0.755257935997686,-0.491450347060911,-0.410423216521502
-0.54661650821794,-0.766537683446004,-0.511125001258956,-0.40734510865199,-0.761358405303715,-0.849175280543935,-0.431028953724063,-0.849923641130284,-1.38111314366365,-0.470234105821136,-0.476071668765896,-0.671589962663338,-0.493784861376438,-0.0373120853680737,-0.415433140361427,-0.829451206735406,-0.846768455200019,-0.77237362252325,-0.768668446095768,-0.738844442978421,-0.458353593172785,-0.265469426052859
-0.547246287927151,-0.764884086724023,-0.51140159674344,-0.410707614847952,-0.761305197004297,-0.87030691072955,-0.431028953724063,-0.848357723315689,-1.38111314366365,-0.470233991108704,-0.476071668765896,-0.673309227319119,-0.505017707641642,-0.0372355412634872,-0.364640678416585,-0.824558762034857,-0.860095190030806,-0.772278250298537,-0.781941118850396,-0.75379721365243,-0.502069189640854,-0.436910882760944
-0.547416590356893,-0.763406873652387,-0.511474254678343,-0.408635044155827,-0.761251988704879,-0.87071525693446,-0.431028953724063,-0.849923641130284,-1.38111314366365,-0.470234908808177,-0.476071668765896,-0.676679809509057,-0.513300458302051,-0.0371990047160352,-0.353436060618235,-0.812054005071421,-0.870462760119638,-0.772196718813838,-0.792266631198091,-0.764901844814746,-0.534007743165621,-0.505233828662489
-0.547480764085885,-0.762039900362216,-0.511499924676298,-0.412040215226151,-0.761198780405461,-0.862062316912206,-0.431028953724063,-0.851489558944878,-1.38111314366365,-0.470235482370347,-0.476071668765896,-0.678592250386806,-0.470062864672763,-0.037249946975248,-0.424983085250939,-0.808499381407632,-0.86614993491062,-0.772109429693364,-0.787971301668837,-0.762514427648308,-0.491902336560469,-0.466519094827591
-0.547701434548785,-0.760474495465407,-0.511595124975172,-0.412749938785233,-0.761145572106043,-0.874500195813934,-0.431028953724063,-0.8452258876865,-1.38111314366365,-0.47023444995844,-0.476071668765896,-0.676179739707105,-0.521124964677563,-0.0371714526806838,-0.329193818714758,-0.809267799275854,-0.872026290426557,-0.772029985526745,-0.793823818788988,-0.768341610337444,-0.535646216660624,-0.516192712349495
-0.547756409077855,-0.758964210459331,-0.511616543899812,-0.409149643810786,-0.761092363806625,-0.870926066076076,-0.431028953724063,-0.853055476759473,-1.38111314366365,-0.470234736739525,-0.476071668765896,-0.677190241933631,-0.519879642322255,-0.0372274404632405,-0.372465254723781,-0.811274530830994,-0.869444891396342,-0.771947095183968,-0.791252891625493,-0.76639398054377,-0.488306721203367,-0.470915219221603
-0.548211486739969,-0.757464949431401,-0.511817086162669,-0.411300813522486,-0.761039155507207,-0.870420792745584,-0.431028953724063,-0.856187312388662,-1.38111314366365,-0.470234794095745,-0.476071668765896,-0.678730736573242,-0.508937758579171,-0.0372645990915344,-0.415287822762121,-0.812966155778303,-0.867996789501343,-0.771862271620419,-0.789810664192313,-0.767964649732217,-0.47751261132392,-0.419012112204671
-0.54840620083967,-0.755998760337911,-0.511901441658605,-0.41114123558492,-0.760985947207789,-0.875370847185374,-0.431028953724063,-0.842094052057311,-1.38111314366365,-0.47023496616439,-0.476071668765896,-0.679778502429622,-0.503731220333763,-0.0372321971088598,-0.41806469022243,-0.841955963698842,-0.870725097419457,-0.771781090356875,-0.792527904283812,-0.768373023721213,-0.468836851927947,-0.472331296297218
-0.548654455110431,-0.754521547266275,-0.512009938202634,-0.412518574834688,-0.760932738908371,-0.876578651816804,-0.431028953724063,-0.854621394574067,-1.38111314366365,-0.470235198172316,-0.476072000828132,-0.680368361805821,-0.516875582703324,-0.0371714856714428,-0.424362623332271,-0.846400625325103,-0.871627537730833,-0.771701113854101,-0.793426683698692,-0.769236891774858,-0.487264822497738,-0.527269910570233
-0.547908313107753,-0.75316559795425,-0.511672657399637,-0.410363967202942,-0.760879530608953,-0.871328939634291,-0.431028953724063,-0.846791805501095,-1.38111314366365,-0.470235805336926,-0.476072000828132,-0.679949103711413,-0.519184642511759,-0.0372321977657891,-0.419250606698329,-0.843067129105407,-0.871071382655218,-0.77162039488248,-0.792872784756964,-0.768247370186137,-0.516323937385269,-0.490470393250136
-0.547977272627409,-0.751666336926321,-0.511700576605932,-0.411858070123004,-0.760826322309535,-0.875296441639096,-0.431028953724063,-0.846791805501095,-1.38111314366365,-0.470235087778748,-0.476072000828132,-0.678025565920944,-0.516818480804523,-0.0372434718796196,-0.362268223909651,-0.845499530990426,-0.872939224229926,-0.771542169485477,-0.794733049127297,-0.77093321449838,-0.503834133958446,-0.452147576308229
-0.548170359282446,-0.750222195789124,-0.511784460565937,-0.412914103082437,-0.760773114010117,-0.881519350578984,-0.431028953724063,-0.849923641130284,-1.38111314366365,-0.470235363762661,-0.476072000828132,-0.679400413997219,-0.520804570151647,-0.0371950900123693,-0.353452112901937,-0.849955248988892,-0.877545867214741,-0.771470093971942,-0.799321004512558,-0.778173999457118,-0.449474389605348,-0.513260730310427
-0.54828695603828,-0.748789078630073,-0.511834105477607,-0.412245864113978,-0.760719905710699,-0.87019296500754,-0.431028953724063,-0.849923641130284,-1.38111314366365,-0.470235418959445,-0.476072000828132,-0.67987699034801,-0.441843245432565,-0.0371898726775826,-0.453459933657348,-0.842315295795493,-0.865709208246925,-0.771382216479929,-0.787532362884826,-0.770603373968806,-0.469258474088465,-0.518895459979455
-0.548349654033552,-0.747355961471023,-0.511859571410326,-0.412224138426635,-0.760666697411281,-0.873624080896652,-0.431028953724063,-0.846791805501095,-1.38111314366365,-0.470235418959445,-0.476072000828132,-0.680076912431447,-0.51896920898252,-0.0372498058035217,-0.385542079847929,-0.850419616621486,-0.875751480083982,-0.771307745453699,-0.797533896606227,-0.779194934429608,-0.477404165826485,-0.454953849155205
-0.548356549985517,-0.745845676464947,-0.51185978906772,-0.412193378771679,-0.760613489111863,-0.871675457672744,-0.431028953724063,-0.8452258876865,-1.38111314366365,-0.470235032581965,-0.476072000828132,-0.679018542068648,-0.517379442682776,-0.0372632197587611,-0.43264486550672,-0.837295702814591,-0.866286350306526,-0.771220638448225,-0.788107163673412,-0.766268327008695,-0.441102800980996,-0.419326385184899
-0.548487573072864,-0.744379487371457,-0.511916094380378,-0.409493036815627,-0.760560280812445,-0.868460080554337,-0.431028953724063,-0.83113262735515,-1.38111314366365,-0.4702352533691,-0.476072000828132,-0.680013155217611,-0.47666275720096,-0.0373346217381123,-0.438220683289427,-0.84030303605425,-0.868531957592973,-0.771136529335832,-0.790343661287184,-0.769802332682699,-0.451843366362831,-0.216941980576492
-0.548597908304313,-0.7429684181687,-0.511963266094158,-0.40703289827294,-0.760507072513027,-0.872922480916409,-0.431028953724063,-0.832698545169744,-1.38111314366365,-0.470235529353013,-0.476072000828132,-0.681085991889291,-0.489388582992516,-0.0372890544858813,-0.424935676180832,-0.843730511437685,-0.873726236129382,-0.771059354602291,-0.79551686838446,-0.775833702366333,-0.435624376156184,-0.388649644985477
