Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2014-09-04,0.1149995494,0.5368217408,0.0243257575,-0.195773304,-0.1777697773,-0.2092743737,-0.4310289537,0.0301221707,0.0873498137,-0.3205781143,-0.3382253033,0.547174906,-0.4183682403,-0.0373391143,1.339689698,-0.0641733482,-0.1871265616,-0.1498116452,-0.1457725079,-0.186204489,-0.445858346,-0.3859136214,-0.2760928725
2014-09-05,0.1148754222,0.5376430272,0.0243777308,-0.2948754602,-0.1767854237,-0.1576379714,-0.4310289537,-0.1515242958,-0.0215474393,-0.3367096152,-0.3382253033,0.4125838813,-0.4241048187,-0.0373504169,1.2164186356,-0.0442497655,-0.2279672324,-0.1488723801,-0.1878270238,-0.1931625535,-0.4441294334,-0.3803676276,-0.2723955419
2014-09-06,0.1082277245,0.5385690414,0.0191970294,-0.3346262042,-0.1757744661,-0.2386684955,-0.4310289537,-0.2642703785,0.0543506461,-0.3196819198,-0.3382253033,0.5416525711,-0.4270115419,-0.0373466308,1.4404234644,-0.1133189227,-0.2229198627,-0.1479263767,-0.1957592747,-0.2349580606,-0.4682700119,-0.3548116883,-0.2575583361
2014-09-07,0.107579505,0.5394730076,0.0188404751,-0.3555219933,-0.1747635084,-0.2201655751,0.7585783666,-0.2736658854,0.097249564,-0.3232666978,-0.3382253033,0.5136242157,-0.3105706733,-0.0373049113,1.6907559523,0.2788837685,-0.3069727336,-0.1470925842,-0.2705983373,-0.3171040592,-0.4997085252,-0.4783172722,-0.3401707038
2014-09-08,0.1020489516,0.5403163419,0.014539511,-0.1110019602,-0.1736993424,-0.119929967,1.9481856869,-0.3644891186,0.1731476494,-0.3331248372,-0.3382253033,0.4208008367,-0.416195742,-0.0373608192,1.0947501077,-0.0675731827,-0.1785848591,-0.1460873935,-0.1462114467,-0.1890002802,-0.4124809283,-0.3209108771,-0.2373638868
2014-09-09,0.0880777529,0.5410439245,0.0034140246,-0.2912181133,-0.1725287598,0.0841518277,0.7585783666,-0.3096819951,0.3216439035,-0.3519449215,-0.3382253033,0.2473965918,-0.3943699993,-0.0373732723,0.6252521726,0.0525266604,-0.093440665,-0.1449685349,-0.0548076704,-0.1550738257,-0.4260668944,-0.3016884627,-0.2304369912
2014-09-10,0.1136617347,0.5419037948,0.0241872642,-0.2167345258,-0.1710389274,0.1771044047,0.7585783666,-0.1342991999,0.001551978,-0.3304362537,-0.3382253033,0.463799072,-0.3728531422,-0.0373694116,1.0459570148,0.0036022134,-0.1296537059,-0.1438980209,-0.096485953,-0.1622360772,-0.4179876798,-0.2573574858,-0.1900000655
2014-09-11,0.0915533127,0.542796737,0.0065272865,-0.2647652923,-0.1700545739,-0.2318178232,-0.4310289537,-0.090453501,-0.0644463572,-0.3250590867,-0.3382253033,0.4673137689,-0.429810558,-0.0373540163,1.2983037758,-0.0895698352,-0.2214087999,-0.1429500003,-0.1723805589,-0.2261151931,-0.4357163674,-0.3345503244,-0.2503856511
2014-09-12,0.0935255549,0.5436841672,0.0082762417,-0.2968560331,-0.1690968245,-0.233337643,-0.4310289537,-0.2564407894,0.1170490645,-0.3259552812,-0.3382253033,0.463662735,-0.4275825245,-0.0373486648,1.3359555563,-0.0827646381,-0.2357848839,-0.1420211718,-0.1781494687,-0.2540259846,-0.4410468058,-0.3612561331,-0.2670685461
2014-09-13,0.1065313203,0.5446597893,0.0189433745,-0.2648523611,-0.1682188875,-0.3537394262,0.7585783666,-0.2423475291,-0.1469442761,-0.3116161694,-0.3382253033,0.6043799702,-0.4349561061,-0.037306642,1.7461109614,-0.1502472058,-0.2745478433,-0.1411440919,-0.2223464239,-0.271538946,-0.4827162701,-0.456839487,-0.3261149837
2014-09-14,0.1005042583,0.5455968274,0.0142505283,-0.3304864204,-0.1671547216,-0.2136355966,1.9481856869,-0.2251224331,0.1038493975,-0.3045525443,-0.3261655795,0.5417742733,-0.4279690899,-0.0373116282,1.4926988048,0.2212800694,-0.2386181268,-0.1402190458,-0.2374584591,-0.2974706943,-0.4940899471,-0.4566361339,-0.3275369577
2014-09-15,0.1002422122,0.5464126018,0.0141865858,-0.2864336894,-0.165984139,-0.0098093855,0.7585783666,-0.3535276939,0.0708502299,-0.3259947861,-0.3261655795,0.3812935219,-0.408112988,-0.0373588156,0.9653244856,-0.0146131598,-0.1535264002,-0.1391804019,-0.1404738897,-0.1982986418,-0.437246393,-0.3441855643,-0.2534309534
2014-09-16,0.0901741223,0.547344128,0.0062250892,-0.316925803,-0.1646007232,0.0192063849,-0.4310289537,-0.3535276939,0.0246513953,-0.3055271917,-0.3261655795,0.5161859204,-0.3719572179,-0.0373432268,0.8442395729,0.1257419571,0.0058067822,-0.1379290477,0.0130919792,-0.0329228829,-0.4483035349,-0.3662881981,-0.271525781
2014-09-17,0.0625903144,0.5483858939,-0.0158712008,-0.2568548396,-0.1634567447,-0.2325933968,0.7585783666,-0.23451794,-0.1931431108,-0.2860342446,-0.3261655795,0.6009936215,-0.4038451852,-0.0373501327,1.1804764452,0.0016728764,-0.0943221184,-0.1368113659,-0.068090794,-0.1097128995,-0.437183395,-0.2925412703,-0.2353039591
2014-09-18,0.0352685527,0.5494056119,-0.0377751862,-0.1402086278,-0.1622861622,-0.2058742545,0.7585783666,-0.1797108165,-0.203042861,-0.289932834,-0.3261655795,0.5172067654,-0.4014618044,-0.0373711273,1.0499995943,0.0237248108,-0.0946369231,-0.1356941044,-0.056772444,-0.1216028653,-0.3540610944,-0.1577403458,-0.1667684465
2014-09-19,-0.0051417258,0.5502985541,-0.0702938641,-0.1113971226,-0.1612486003,-0.193584781,1.9481856869,-0.1389969533,0.1599479824,-0.3123497232,-0.3261655795,0.2930389153,-0.418475739,-0.0373905541,0.8753781522,-0.0794587828,-0.1799175326,-0.1346906928,-0.1302424357,-0.1160426964,-0.3148795626,0.0051824645,-0.0991679162
2014-09-20,0.0178493781,0.5512521282,-0.0515590734,-0.1878550148,-0.1603174551,-0.3022963828,3.1377930072,-0.1734471452,-0.0842458577,-0.3016286023,-0.3261655795,0.4041004074,-0.4337659156,-0.0373721398,1.3568805817,-0.1178630916,-0.27763293,-0.1338177315,-0.2242275901,-0.2432826073,-0.3242649229,-0.1851560416,-0.1923153778
2014-09-21,0.005078075,0.5522167263,-0.0617365227,-0.2669542819,-0.1593597057,-0.2920269691,-0.4310289537,-0.1577879671,-0.1172450253,-0.2996793075,-0.3261655795,0.3919499096,-0.435833219,-0.0373608964,1.3035389325,0.049099185,-0.2688603707,-0.1329330589,-0.2403638158,-0.2823922701,-0.2565294696,-0.264367622,-0.2437661643
2014-09-22,-0.0022592179,0.5530821086,-0.0675392032,-0.2561329474,-0.1582689355,-0.1364834813,0.7585783666,-0.0998490079,-0.0479467734,-0.3172229599,-0.3261655795,0.2672662679,-0.4218663099,-0.0373412974,0.9067809048,0.0665074431,-0.2124578512,-0.1319730887,-0.1644692099,-0.2207906246,-0.417620408,-0.3980778344,-0.3214864986
2014-09-23,0.0281105546,0.5539144189,-0.0428336332,-0.1226883202,-0.1571781654,-0.093102203,0.7585783666,-0.217292844,0.0840498969,-0.323070844,-0.3261655795,0.2817489468,-0.4125087884,-0.0373605585,0.867410396,0.0152114042,-0.1850278632,-0.1309764994,-0.137840257,-0.2211989985,-0.3162642861,-0.3274514524,-0.2703946782
2014-09-24,0.040399141,0.5548128732,-0.0327406959,-0.2470021809,-0.1559011662,-0.0274762844,-0.4310289537,-0.0857557476,0.0609504796,-0.3113750758,-0.3261655795,0.3824031144,-0.3889885354,-0.0373704831,0.810618991,0.0415808519,-0.0804707089,-0.1298403259,-0.0609319115,-0.187225424,-0.2205063802,-0.2286994874,-0.2064328147
2014-09-25,0.0075330339,0.5557113274,-0.0592082298,-0.253054916,-0.154624167,-0.0253151015,3.1377930072,-0.107678597,0.0642503964,-0.3113750758,-0.3261655795,0.3226758421,-0.3934363782,-0.0373594122,0.7905230303,0.0222653697,-0.1176176706,-0.1287537438,-0.0778415056,-0.1888275066,-0.3393406709,-0.3033189849,-0.2647160487
2014-09-26,0.0034782142,0.5565436377,-0.0623635446,-0.2879810045,-0.1535067928,-0.0801853393,0.7585783666,-0.0732284051,0.0543506461,-0.2992325923,-0.3018980243,0.2492339817,0.052328783,-0.0373672916,0.7616706197,-0.0769876836,-0.1625927773,-0.1277272036,-0.1290614813,-0.1928955398,-0.3787521236,-0.2828172946,-0.2548614656
2014-09-27,-0.0025902236,0.5572491723,-0.067171618,-0.3452817615,-0.1524692309,0.007123198,0.7585783666,-0.1280355286,0.2424459013,-0.3252804735,-0.3018980243,0.0888023771,-0.4158776215,-0.0373585839,0.6154653516,-0.1024836779,-0.2290795425,-0.1267894234,-0.2095858463,-0.2512144867,-0.4067128072,-0.3949314073,-0.3198416454
2014-09-28,-0.0311946323,0.5580153388,-0.0902370101,-0.2350146165,-0.1512986483,0.0376672247,3.1377930072,-0.1108104326,0.1203489813,-0.3128227912,-0.3018980243,0.112041578,-0.4193470519,-0.0373581625,0.7743852365,0.2759648863,-0.2788396816,-0.1259180731,-0.2585066189,-0.3404442033,-0.4411360837,-0.3696601623,-0.3156768827
2014-09-29,-0.0285190029,0.5587759933,-0.0879580237,-0.2621967261,-0.150181274,-0.0035762593,0.7585783666,-0.1468265424,0.2424459013,-0.3139553077,-0.3018980243,0.1103336646,-0.4144707854,-0.0373898969,0.5247756313,-0.0623766877,-0.1625403098,-0.1248914629,-0.1396900705,-0.1665397108,-0.3533861366,-0.1106844373,-0.1774817536
2014-09-30,-0.027512194,0.5596138156,-0.087019861,-0.1840007379,-0.1489574832,-0.0063030572,0.7585783666,-0.3316048445,0.1038493975,-0.2981000757,-0.3018980243,0.1942337804,-0.4031026267,-0.0373763,0.5648459817,0.1141106536,-0.1068513478,-0.1237905076,-0.0662409806,-0.1131526651,-0.3631985552,-0.213632871,-0.2315429209
2014-10-01,-0.0239262989,0.5604130541,-0.0839949557,-0.2420919668,-0.1477602964,0.0282205887,3.1377930072,-0.1828426521,0.1533481488,-0.3060276917,-0.3018980243,0.1589732331,-0.399192091,-0.0373830249,0.5156593716,0.115133368,-0.1109752902,-0.1226950579,-0.0726682985,-0.1807385602,-0.3195315296,-0.1701707665,-0.2065031414
2014-10-02,-0.0369182724,0.5612288284,-0.0944161285,-0.2444157957,-0.1466429221,-0.0490140799,0.7585783666,-0.1014149257,0.1401484818,-0.302630142,-0.3018980243,0.1550201264,-0.4099337854,-0.0373704001,0.5746414074,-0.0138668547,-0.1484055761,-0.1216495777,-0.1234911391,-0.1704663838,-0.3665234778,-0.2739843752,-0.2677527668
2014-10-03,-0.0536064762,0.5620060189,-0.1078481789,-0.1086502035,-0.145552152,-0.0446024962,-0.4310289537,0.0426495132,0.1170490645,-0.310557758,-0.3018980243,0.0884614026,-0.4113778536,-0.0373756754,0.4983075394,-0.0733667217,-0.1686790026,-0.1206311626,-0.1443407314,-0.2087592986,-0.3564764494,-0.2550096818,-0.2655497945
2014-10-04,-0.0918790096,0.5627942333,-0.1388072178,0.0548766342,-0.1443549653,0.0310510865,3.1377930072,-0.0481737201,0.2457458181,-0.3082927249,-0.3018980243,0.0390129286,-0.3931515896,-0.0373919387,0.4542360925,-0.1451336337,-0.1924782425,-0.1196445196,-0.1723283043,-0.2643766945,-0.3326415142,-0.0561747132,-0.1904811104
2014-10-05,-0.150260139,0.5637753674,-0.1860890823,0.39261502,-0.143237591,-0.205568479,0.7585783666,-0.082623912,-0.1370445259,-0.2686546449,-0.3018980243,0.1030790697,-0.4147870784,-0.0373927934,0.64815595,0.2403136141,-0.2319022919,-0.1187105078,-0.2037437801,-0.2527537425,-0.2750605932,0.1218368975,-0.156534291
2014-10-06,-0.0984991235,0.5646572857,-0.1439463819,0.4325295589,-0.1420670084,-0.0827548186,1.9481856869,-0.1985018303,0.0576505629,-0.2890399432,-0.3018980243,0.1145518919,-0.4035771534,-0.0374000902,0.4978963161,-0.070077451,-0.1432008041,-0.1176580792,-0.1179312479,-0.1508644323,-0.1050218319,0.2133420973,-0.0709794686
2014-10-07,-0.0991887187,0.565489596,-0.1444017926,-0.0087985561,-0.1408698216,-0.0079334206,-0.4310289537,-0.2407816112,0.0114517282,-0.2992325923,-0.3018980243,0.0679048359,-0.3909600971,-0.0373846731,0.3616311784,0.0803334365,-0.1052248565,-0.1165549526,-0.0762320634,-0.1317022682,-0.2555205914,-0.1276292969,-0.2281086818
2014-10-08,-0.0777285162,0.5662116666,-0.1268701555,0.0176424432,-0.1396726349,0.1271033706,0.7585783666,-0.1468265424,0.3381434873,-0.3218829237,-0.3018980243,-0.0021053058,-0.3934462558,-0.0373963316,0.228793534,0.0078644449,-0.0886556327,-0.1154297061,-0.0880102541,-0.1062888407,-0.3036525169,-0.0354807618,-0.1711817028
2014-10-09,-0.0326565741,0.566994369,-0.0901271826,0.3198479895,-0.1385552606,-0.0171342987,-0.4310289537,-0.0058939391,0.3678427381,-0.3078428559,-0.3001850434,0.1276655717,-0.3898825257,-0.0374002156,0.4531290122,-0.0431551847,-0.1031366516,-0.1143237917,-0.0869651618,-0.1361001419,-0.1598075237,0.1129633074,-0.0623776618
2014-10-10,-0.0601990063,0.5678707753,-0.1123972512,-0.0240725997,-0.1373580739,-0.0644283275,1.9481856869,-0.0967171723,0.0345511456,-0.2884006337,-0.3001850434,0.1775782551,-0.3891263328,-0.0373891713,0.4360305237,0.0027729855,-0.0415713341,-0.1131356874,-0.0808827243,-0.1285295164,-0.2368319267,-0.030888679,-0.1569382156
2014-10-11,-0.0587922321,0.5686589897,-0.1111453514,-0.2185036537,-0.1364003245,-0.1622021901,-0.4310289537,-0.1452606246,0.232546151,-0.3066991958,-0.3001850434,0.0911248404,-0.4267156227,-0.0373908709,0.6471644914,-0.0657046558,-0.2418606158,-0.11221497,-0.2058235139,-0.2918476986,-0.3329454827,-0.0740586944,-0.1775408791
2014-10-12,-0.0521169506,0.5694747641,-0.1056025776,-0.1752744322,-0.1353095543,-0.0785793921,-0.4310289537,-0.0779261585,0.2589454851,-0.3009808951,-0.3001850434,0.1299468955,-0.4194899024,-0.0373605119,0.7648261975,0.2331325004,-0.2605180445,-0.1113191604,-0.2304145367,-0.2938110351,-0.4374953744,-0.3353415529,-0.3055360206
2014-10-13,-0.0291810143,0.5703180984,-0.0868194121,0.0514475269,-0.1341123676,-0.0242718058,0.7585783666,-0.2736658854,0.1599479824,-0.2952625945,-0.3001850434,0.1972527173,-0.396524723,-0.0373851293,0.6318912535,0.0992840585,-0.1413329625,-0.1102642382,-0.1211501323,-0.2036232103,-0.3052074598,-0.1141932027,-0.1797414141
2014-10-14,0.0127877493,0.5710897769,-0.0525427709,0.1786642603,-0.1328353684,0.1233518035,-0.4310289537,-0.1859744877,0.0774500634,-0.3101301762,-0.3001850434,0.1870184245,-0.3932751523,-0.0373984452,0.5031744631,0.0605148893,-0.0764097275,-0.1091226433,-0.0593120184,-0.1354404609,-0.2450810359,0.0574774884,-0.0563123636
2014-10-15,-0.0118859668,0.5719000393,-0.0725069173,-0.0279440475,-0.1316647858,-0.0064538132,0.7585783666,-0.0278167885,0.1071493142,-0.3021245552,-0.3001850434,0.1905183148,-0.3990990434,-0.037384196,0.5857204543,0.0665571967,-0.1221613526,-0.108042127,-0.0882506253,-0.1624245575,-0.1219630883,-0.1490183462,-0.188357316
2014-10-16,-0.0339254293,0.5727268377,-0.0903341267,-0.0240765692,-0.1305474116,-0.0612552551,-0.4310289537,-0.0074598569,0.0081518115,-0.2986935749,-0.3001850434,0.1717775565,-0.4049595945,-0.0373746501,0.6149191361,-0.0035512594,-0.1549115411,-0.1070053323,-0.1195093373,-0.2000420846,-0.1779115689,-0.2345449648,-0.2457382118
2014-10-17,-0.0272915235,0.5734654442,-0.0848232156,0.0555201365,-0.1294832456,-0.0106394162,3.1377930072,-0.1891063234,0.2589454851,-0.316992137,-0.3001850434,0.0887505632,-0.4121437924,-0.0373852343,0.5152624745,-0.0338899448,-0.1778293276,-0.1059991329,-0.1309530985,-0.2111467157,-0.2272923223,-0.1873152819,-0.2174512215
2014-10-18,-0.0178440693,0.5743969703,-0.0769882122,-0.2406235569,-0.1284456837,-0.2192856689,-0.4310289537,-0.0513055557,0.0543506461,-0.2769640324,-0.3001850434,0.3119178867,-0.4183464455,-0.0373573835,0.9630069808,-0.040252887,-0.2025100208,-0.1050258823,-0.1772402383,-0.2051310527,-0.3667922905,-0.3001355844,-0.2734622957
2014-10-19,-0.0187957107,0.5751355769,-0.0776544425,-0.3383592163,-0.1273815177,-0.0164672678,-0.4310289537,-0.1342991999,0.2622454019,-0.316992137,-0.3001850434,0.1012057333,-0.4293581965,-0.0373529632,0.7407045726,0.263034459,-0.2739707013,-0.104148032,-0.2466657227,-0.281685469,-0.4340759879,-0.404060113,-0.3299596843
2014-10-20,-0.0243676399,0.5758962314,-0.0820850711,-0.1852110705,-0.1262109351,0.0513034713,-0.4310289537,-0.1609198027,0.219346484,-0.3124174964,-0.3001850434,0.1169568123,-0.4042552941,-0.0373760963,0.4444409987,-0.0448468096,-0.1083938911,-0.1030491361,-0.1062157627,-0.1290321306,-0.2982481645,-0.2611805242,-0.2553638045
2014-10-21,-0.0215402996,0.5766679098,-0.0796660965,-0.2197418529,-0.1249871443,0.0858908912,0.7585783666,-0.0685306516,0.301844403,-0.3101301762,-0.3001850434,0.1331717696,-0.394550542,-0.0373661936,0.4217255092,0.061576301,-0.077144272,-0.1019085218,-0.0513379638,-0.1415189506,-0.3782815965,-0.3243974585,-0.2880309453
2014-10-22,-0.0241607613,0.57761046,-0.0816652024,-0.2567051349,-0.1237899575,-0.114798654,3.1377930072,-0.0763602407,-0.0446468566,-0.2746767121,-0.3001850434,0.3120645547,-0.4009869217,-0.0373877354,0.7328119638,0.0438529364,-0.0968195695,-0.1007941741,-0.0734521178,-0.1501890445,-0.2648149336,-0.0039018733,-0.1177705113
2014-10-23,-0.0532754705,0.5783986744,-0.1053092173,-0.0387075643,-0.1225927708,0.043744465,0.7585783666,0.0066334035,0.1203489813,-0.302105549,-0.2952470542,0.1003631559,-0.3998296968,-0.0373807462,0.4062599164,-0.0049001368,-0.100733642,-0.0996850518,-0.1080551252,-0.1717229191,-0.1769103914,-0.2017792336,-0.2385074889
2014-10-24,-0.0609023934,0.5792971286,-0.1114107435,-0.1814158931,-0.1213955841,-0.0853482409,4.3274003275,0.0630064448,-0.0446468566,-0.2785898783,-0.2952470542,0.1983087731,-0.3939561689,-0.0373815955,0.5179183962,0.0073558518,-0.0748147168,-0.0985413275,-0.0726473967,-0.1757281255,-0.3201370266,-0.1203788344,-0.2019397648
2014-10-25,-0.0741012454,0.580134951,-0.1220739214,-0.1496023999,-0.1202782098,-0.0825280757,-0.4310289537,-0.0732284051,0.1599479824,-0.2915234971,-0.2952470542,0.1150702082,-0.4130818063,-0.0373721458,0.5298791966,0.1423044027,-0.1608928316,-0.0975125179,-0.1602052331,-0.2559893211,-0.216081461,-0.2488388394,-0.2720115362
2014-10-26,-0.0650813403,0.5808515095,-0.1146118594,-0.2530157139,-0.1192406479,-0.0005234133,1.9481856869,-0.1844085699,0.3447433208,-0.3173907349,-0.2952470542,0.0102788356,-0.4234998393,-0.0373615974,0.4013571199,0.1086156366,-0.1913554388,-0.0965243759,-0.1621491049,-0.2789210912,-0.2589690413,-0.3761009098,-0.3305708434
2014-10-27,-0.0636056066,0.5816727959,-0.1132951601,-0.2411104436,-0.1179902529,0.0357270122,1.9481856869,-0.1891063234,0.0510507293,-0.2950508478,-0.2952470542,0.1166769893,-0.3969534857,-0.037369773,0.4165292165,0.0995494114,-0.0906389027,-0.095401777,-0.0730236299,-0.1632570122,-0.180869925,-0.2754152415,-0.280256922
2014-10-28,-0.0657571436,0.5824995943,-0.1149412366,-0.3028365762,-0.1166600454,0.0926482909,1.9481856869,-0.1938040768,0.0477508126,-0.2938750642,-0.2952470542,0.1187607754,-0.3850943581,-0.0373684216,0.2978082118,0.0768617356,-0.001811493,-0.0941605932,-0.0166304471,-0.1095401259,-0.2756934121,-0.281844897,-0.2843711229
2014-10-29,-0.081493706,0.5832933207,-0.1276973575,-0.1623904478,-0.1153830462,0.0890330434,3.1377930072,-0.0638328982,0.1665478159,-0.3009297654,-0.2952470542,0.0608432233,-0.3872147094,-0.0373814745,0.1963175764,0.062880953,0.0156916517,-0.0928960427,-0.0238415842,-0.1238489222,-0.2959578355,-0.1905393529,-0.2476732025
2014-10-30,-0.0904998192,0.5842468948,-0.1349368234,-0.043035692,-0.1140528387,-0.042133785,0.7585783666,-0.0544373913,-0.0677462739,-0.2668320429,-0.2952470542,0.1963827032,-0.3766737961,-0.0373701504,0.3430880031,0.0647494799,0.0479066721,-0.091588485,-0.0129830748,-0.1327546165,-0.3274783925,-0.2017459576,-0.2576510806
2014-10-31,-0.0850520172,0.5852831488,-0.1303478364,-0.1501673588,-0.1127492354,-0.1294699848,3.1377930072,-0.0450418844,-0.203042861,-0.2491952899,-0.2952470542,0.2850715995,-0.391704313,-0.0373658504,0.5407934783,0.0608797496,-0.0074569917,-0.090354838,-0.0211034423,-0.1476759738,-0.1080704204,-0.1941553408,-0.2512554428
2014-11-01,-0.1037538389,0.586165067,-0.1455354083,-0.1683145599,-0.1116850694,-0.1623426185,1.9481856869,0.0583086913,-0.0776460242,-0.2821172289,-0.2952470542,0.1053808038,-0.3922448593,-0.0373616228,0.4930313166,-0.0943351316,-0.1492660424,-0.0893105066,-0.1509561659,-0.2212461186,-0.2774444692,-0.2980724748,-0.3082385969
2014-11-02,-0.1051054455,0.5870690332,-0.146529033,-0.2932776416,-0.1104346744,-0.0425948415,3.1377930072,0.0551768557,0.027951312,-0.2774140947,-0.2952470542,0.1227819739,-0.4021528035,-0.0373457272,0.4989314114,0.4034006323,-0.1358448662,-0.0882482578,-0.1773133948,-0.2525495555,-0.3948771085,-0.3668501921,-0.3399590668
2014-11-03,-0.1059329597,0.5879233915,-0.1471004037,-0.2352002763,-0.1091576752,0.0279376564,-0.4310289537,-0.1562220493,-0.0314471896,-0.2879961465,-0.2952470542,0.0763239702,-0.3966049116,-0.0373712308,0.2907941167,-0.0331768087,-0.0446039533,-0.0870642021,-0.0870383182,-0.1477230939,-0.1830643016,-0.246790519,-0.2859616225
2014-11-04,-0.1019195157,0.5888273577,-0.1437015587,-0.1984040346,-0.1078274677,0.0013151129,1.9481856869,-0.1045467614,-0.080945941,-0.2774140947,-0.2952470542,0.1294118904,-0.3432667333,-0.0373763414,0.2897142142,0.1159570677,0.0169298837,-0.0857979985,-0.0099836598,-0.1355032876,-0.2354381626,-0.1733800482,-0.2505888782
2014-11-05,-0.0836176592,0.589709276,-0.1285986267,-0.1338736886,-0.1065238644,0.0014030508,0.7585783666,-0.0779261585,0.0444508958,-0.2632029493,-0.2770752356,0.1413027426,-0.3886780619,-0.0373970042,0.3209649981,0.0413984218,0.0049987833,-0.084547723,-0.0240506027,-0.0874251038,-0.1350771446,0.1301891641,-0.0965693933
2014-11-06,-0.0753838925,0.5905085144,-0.1217478231,-0.1559483037,-0.1051936569,0.1224400325,-0.4310289537,0.0520450201,0.3117441532,-0.282612916,-0.2770752356,0.0759898319,-0.3864618443,-0.0373833391,0.2164117497,0.0530850072,0.0164576766,-0.0832821498,-0.0068692846,-0.0581792435,-0.3118826844,-0.1664623453,-0.2328331439
2014-11-07,-0.0832452777,0.5913022408,-0.1280861269,-0.1581567608,-0.1037836369,0.1890668886,0.7585783666,0.1005884723,0.1797474829,-0.2839069138,-0.2770752356,0.0582398088,-0.3790055328,-0.0373923726,0.2012242328,-0.0045242202,0.0080733765,-0.0820277697,-0.0305510771,-0.1192154481,-0.2548253011,-0.0440363815,-0.1790071037
2014-11-08,-0.0783077761,0.5921621111,-0.1239260736,-0.2946839981,-0.1026396585,-0.0778331431,0.7585783666,0.1553955958,0.0081518115,-0.2683789404,-0.2770752356,0.1291474687,-0.4149084065,-0.0373554661,0.5072060385,-0.1079013003,-0.1345541667,-0.0809637979,-0.1520430619,-0.205932094,-0.3723921121,-0.341475422,-0.3184385845
2014-11-09,-0.063826277,0.5929282776,-0.1119493512,-0.0866459181,-0.1014158676,0.0957818282,-0.4310289537,0.0332540063,0.2457458181,-0.2903769027,-0.2770752356,0.062347002,-0.3674004412,-0.0373636578,0.4621588523,0.3287645917,-0.1737263723,-0.079952121,-0.1918819821,-0.250130725,-0.4088915154,-0.3413201342,-0.3129449155
2014-11-10,-0.0368906886,0.5937991719,-0.089735621,0.0433428976,-0.1001122643,0.0293179035,0.7585783666,-0.1374310355,0.0411509791,-0.2657909448,-0.2770752356,0.2129084087,-0.3961357679,-0.0373850883,0.4879448051,0.0697690729,-0.0414873862,-0.0787639047,-0.0607019912,-0.1636967996,-0.2490111165,-0.095225904,-0.1744954895
2014-11-11,-0.0518273206,0.5945763623,-0.1018804049,-0.1760743055,-0.0988352651,0.1147709654,-0.4310289537,-0.1264696108,0.2985444862,-0.2877889071,-0.2770752356,0.0917056816,-0.3895777885,-0.0373867,0.2757933579,0.0276442948,-0.0150542799,-0.0775404001,-0.0227755901,-0.1149275213,-0.3348423195,-0.1414277294,-0.2071882857
2014-11-12,0.0378614307,0.5953204809,-0.0281664396,0.1857015699,-0.0974784535,0.226597631,-0.4310289537,-0.040344131,0.219346484,-0.2955528938,-0.2770752356,0.1932154798,-0.3869250632,-0.0373998824,0.4147156157,0.0861988419,-0.0105315848,-0.0763108577,0.0108032269,-0.0969119457,-0.2070610896,0.0640513397,-0.0329431134
2014-11-13,0.0054366645,0.5961252313,-0.0546540576,0.4364206884,-0.0959354128,0.2855248259,0.7585783666,-0.0043280212,0.1929471499,-0.2813189182,-0.2770752356,0.2134267679,-0.3584075504,-0.0374073192,0.2831081161,0.1830747752,0.1190420543,-0.074908334,0.1408858708,-0.0340851781,-0.0972422178,0.3883071087,0.1246463279
2014-11-14,-0.0083552394,0.5969299817,-0.0658551757,0.0279397519,-0.094551997,0.1585395752,-0.4310289537,0.0802315407,0.1203489813,-0.2813189182,-0.2770752356,0.1904700508,-0.3858041544,-0.0374080573,0.3984792007,0.2022078273,-0.0014861947,-0.073666716,-0.0085309814,-0.1440948481,0.0205819955,0.4226626915,0.128265394
2014-11-15,-0.0406558784,0.59775678,-0.092262364,-0.1869161694,-0.0934612269,-0.0838035707,1.9481856869,0.0598746092,0.027951312,-0.2761429271,-0.2770752356,0.1602929811,-0.4140232182,-0.0373868186,0.5795991304,-0.0383456627,-0.1462963842,-0.07261842,-0.1259053025,-0.1941520751,-0.2811787538,-0.1037630371,-0.1812567689
2014-11-16,-0.0261605874,0.5985560185,-0.0802391716,-0.2362898124,-0.0922906443,0.0069317462,0.7585783666,0.1757525274,0.2622454019,-0.282612916,-0.2770752356,0.1551256118,-0.417175659,-0.0373737244,0.6000394436,0.3112678827,-0.1619631678,-0.0715910392,-0.145490333,-0.2401726823,-0.3348376168,-0.2580156104,-0.2544950801
2014-11-17,-0.0332910017,0.5993938408,-0.0859770549,0.2081301835,-0.0909072285,0.1143569394,-0.4310289537,-0.1468265424,0.1038493975,-0.2735549315,-0.2770752356,0.1849051294,-0.3738126354,-0.0373892341,0.4408556076,0.0443394168,-0.0374788722,-0.0703974715,-0.0324322433,-0.1717072124,-0.2846364088,-0.0596871759,-0.1535887678
