Date(UTC),UnixTimeStamp,eth_etherprice,eth_tx,eth_address,eth_supply,eth_marketcap,eth_hashrate,eth_difficulty,eth_blocks,eth_uncles,eth_blocksize,eth_blocktime,eth_gasprice,eth_gaslimit,eth_gasused,eth_ethersupply,eth_ens_register
2016-08-30,-0.0043437019,-0.4546617278,-0.3259123805,-0.3720889945,-0.0163638116,-0.4572138897,-0.4223301877,-0.397296822,0.7890194584,0.0919299188,-0.3805872114,-0.5914967729,-0.3098268155,0.4562884398,-0.4126833917,0.7845369124,0.0299387668
2016-08-31,0,-0.451129602,-0.3370152959,-0.3710737734,-0.011749708,-0.4540349698,-0.418610834,-0.3959502461,0.8521602309,0.1539689918,-0.3979771623,-0.632198669,-0.3022156023,0.456292857,-0.4350950652,0.8501651669,-0.5380999139
2016-09-01,0.0043437019,-0.4450464964,-0.3208949995,-0.3699700722,-0.007191581,-0.4485845961,-0.4166464396,-0.393483396,0.7393128929,0.1849885284,-0.3879444983,-0.5609703508,-0.3028296798,0.4560256221,-0.4201909629,0.7516438101,-0.4862976443
2016-09-02,0.0086874039,-0.4462238717,-0.2432627877,-0.3689630343,-0.0025416479,-0.44959117,-0.4146970131,-0.3942313154,0.8723115413,0.4083291913,-0.3284173589,-0.6457659677,-0.3123273842,0.4564054931,-0.2936823239,0.9132267327,-0.5380999139
2016-09-03,0.0130311058,-0.4479899346,-0.3473440451,-0.3680557284,0.0019807618,-0.4511238028,-0.4231707276,-0.3968313786,0.6855760652,0.0857260115,-0.4035508645,-0.527052104,-0.3059552106,0.4560962958,-0.4589854833,0.6887796819,-0.5380999139
2016-09-04,0.0173748078,-0.4498541121,-0.3146526719,-0.3672041702,0.0065560296,-0.4527445583,-0.4288401314,-0.4010669137,0.7849891964,0.0857260115,-0.3576235584,-0.5914967729,-0.2886601437,0.4559468504,-0.2802521988,0.7818122737,-0.4862976443
2016-09-05,0.0217185097,-0.4490691953,-0.3681681363,-0.3663505662,0.0111780529,-0.4520057654,-0.4217733943,-0.3981940044,0.856190493,0.2098041576,-0.4037738125,-0.632198669,-0.3037970684,0.4569031536,-0.4453376583,0.8641042606,-0.4862976443
2016-09-06,0.0260622116,-0.4498541121,-0.3051078885,-0.3654008103,0.0157270936,-0.4526663628,-0.4230395591,-0.3973963306,0.7446865756,0.0298908457,-0.3569547141,-0.5643621755,-0.3090472671,0.4567713767,-0.4026354797,0.7356513654,-0.5380999139
2016-09-07,0.0304059136,-0.4510314874,-0.309037517,-0.3645027104,0.0203603347,-0.4536767359,-0.4181078943,-0.3966789058,0.912614162,-0.0135365054,-0.3636431568,-0.6695087404,-0.3076667891,0.4567154267,-0.393910601,0.8838480195,0.0745958958
2016-09-08,0.0347496155,-0.4528956649,-0.2378044259,-0.3634833978,0.0249419966,-0.4553010107,-0.4218860789,-0.3968682931,0.7755852515,0.2408236941,-0.3172699546,-0.5813212988,-0.2976876536,0.4565858583,-0.3382007627,0.7930662162,-0.5380999139
2016-09-09,0.0390933174,-0.4500503413,-0.2579131483,-0.3624405586,0.0295679236,-0.4527234649,-0.4208430513,-0.3972197831,0.8535036516,0.2470276014,-0.3277485147,-0.6288068443,-0.3100850251,0.4567308865,-0.3286595973,0.8709750887,-0.5380999139
2016-09-10,0.0434370194,-0.4463219863,-0.3661298252,-0.3614723907,0.0341383902,-0.4493561405,-0.4187809253,-0.3948749113,0.7527470998,0.2222119722,-0.4046656049,-0.5711458248,-0.2997921053,0.4567419293,-0.4616529857,0.7733619449,0.0299387668
2016-09-11,0.0477807213,-0.4505409143,-0.3615240263,-0.3605865655,0.0387838586,-0.45308314,-0.412541081,-0.3925492992,0.8790286447,0.340086211,-0.4153671131,-0.6457659677,-0.2868479104,0.4564238977,-0.4605756552,0.9053687167,0.0299387668
2016-09-12,0.0521244233,-0.4477937054,-0.3441003867,-0.3593636973,0.0434126799,-0.4505894985,-0.4134249968,-0.3924738652,0.838726024,0.3773096548,-0.3874986021,-0.6220231949,-0.2873913294,0.4563149425,-0.3989514038,0.8760689785,-0.5380999139
2016-09-13,0.0564681252,-0.4473031324,-0.3689129038,-0.3583663768,0.0479938033,-0.4501112843,-0.413883568,-0.39178533,0.7581207826,0.2904549525,-0.4071180339,-0.5745376495,-0.3060861751,0.4563068445,-0.4322430293,0.7921185158,0.0299387668
2016-09-14,0.0608118271,-0.4477937054,-0.2584913231,-0.3574253155,0.0526645116,-0.4505092009,-0.4086494185,-0.3903536902,0.8763418034,0.5944464105,-0.348928583,-0.6457659677,-0.3120601346,0.4562486859,-0.3728226843,0.9497921741,0.0299387668
2016-09-15,0.0651555291,-0.4472050178,-0.270613394,-0.3565364217,0.0572855478,-0.4499425438,-0.4088049184,-0.3894388531,0.7957365619,0.5572229666,-0.3522728043,-0.5982804222,-0.3078491567,0.4562751885,-0.3774593419,0.8623668099,0.0299387668
2016-09-16,0.069499231,-0.4408275684,-0.222497494,-0.3555876887,0.0619146607,-0.4441956777,-0.4092515065,-0.3901947975,0.8414128654,0.3586979329,-0.290516184,-0.6220231949,-0.310852777,0.4563443898,-0.2751700162,0.8765823162,-0.5380999139
2016-09-17,0.073842933,-0.4390615055,-0.326862939,-0.3546445816,0.0665317033,-0.4425723584,-0.4028071969,-0.3857393804,0.8132010309,0.4207370059,-0.3868297579,-0.6050640716,-0.3028503253,0.4559144583,-0.3913356285,0.8553380317,-0.4862976443
2016-09-18,0.0781866349,-0.4438691212,-0.4149512945,-0.3537930233,0.0707781343,-0.4468377269,-0.4189372332,-0.3908704929,0.2140354027,0.0298908457,-0.4213867115,-0.2217878833,-0.2960138261,0.4553998655,-0.447124874,0.2030437262,0.0299387668
2016-09-19,0.0825303368,-0.4380803594,-0.3893548116,-0.3532902716,0.0756998507,-0.4416079268,-0.4246096439,-0.4058336963,1.3035495831,1.5374403208,-0.4418979355,-0.883193695,-0.3008214096,0.4496811867,-0.4589225386,1.3915785226,-0.4862976443
2016-09-20,0.0868740388,-0.4214008765,-0.256453012,-0.3520674033,0.080365354,-0.4266165957,-0.399808563,-0.3868034804,0.9784417759,0.3214744891,-0.364312001,-0.7034269872,-0.307157076,0.4497908782,-0.4113930748,0.94063107,-0.5380999139
2016-09-21,0.0912177407,-0.4301330764,-0.3497253412,-0.3505642624,0.0849721661,-0.4343960247,-0.3960094116,-0.3817140974,0.8373826033,0.4703682644,-0.384600277,-0.6220231949,-0.3115454701,0.4504107452,-0.4276007203,0.8373317236,-0.5380999139
2016-09-22,0.0955614426,-0.4360199527,-0.270270409,-0.3496789487,0.0895103256,-0.4396302672,-0.4127677637,-0.3923165775,0.4128616649,2.6293280064,-0.3226207087,-0.3540690456,-0.3092905582,0.1469048242,-0.233730064,0.7164999193,0.0299387668
2016-09-23,0.0999051446,-0.4338614314,-0.4411553508,-0.3488918327,0.0944324907,-0.4376466191,-0.4041226223,-0.390154673,1.0577035967,2.7534061525,-0.4554977689,-0.7509125326,-0.0428878182,-2.272543177,-0.4349376869,1.3923682729,-0.5380999139
2016-09-24,0.1042488465,-0.4382765887,-0.3608086575,-0.3480678926,0.0992175078,-0.4415630035,-0.411599906,-0.387681403,0.5888497755,4.2113243691,-0.4006525393,-0.4659992599,-0.1032195026,-2.1478136977,-0.2569671141,1.150981077,0.0745958958
2016-09-25,0.1085925485,-0.4368048696,-0.4069156452,-0.3469974354,0.1041555349,-0.4401951699,-0.3949064206,-0.3856639465,1.112783845,2.722386616,-0.4316423235,-0.77804713,-0.0038156252,-1.9066728844,-0.3603881448,1.420285948,-0.5380999139
2016-09-26,0.1129362504,-0.4379822448,-0.3598678985,-0.3461157018,0.1087691,-0.4412089649,-0.4079851055,-0.3857040709,0.543173472,2.8092413182,-0.3964165257,-0.4388646625,0.0794198078,-1.9063460186,-0.2086572261,0.8492174664,-0.5380999139
2016-09-27,0.1172799523,-0.4365105258,-0.3274999112,-0.3452539147,0.1138354805,-0.4398387598,-0.4109603118,-0.391997187,0.8252918171,6.2772255015,-0.3705545475,-0.6152395456,-0.0546320076,-1.9062297015,-0.1913651985,1.6461940369,0.0745958958
2016-09-28,0.1216236543,-0.4343520044,-0.3668941919,-0.3443189907,0.1184881956,-0.4378540047,-0.3841793486,-0.3761769256,0.8964931137,0.6068542251,-0.3928493563,-0.6559414417,-0.1431720645,-1.9062782896,-0.2787006371,0.9181231849,-0.5380999139
2016-09-29,0.1259673562,-0.4359218381,-0.3902269735,-0.3429631464,0.1231279878,-0.4392209101,-0.3776795138,-0.3724341186,0.9233615276,0.2346197868,-0.4193801787,-0.6695087404,-0.1529369686,-1.9063106817,-0.4275429564,0.8953783747,-0.5380999139
2016-09-30,0.1303110582,-0.4347444629,-0.4351090147,-0.34171266,0.1276686825,-0.4381182581,-0.3829261113,-0.3730568498,0.764837886,0.054706475,-0.4204949191,-0.5813212988,-0.1658559213,-1.9064652804,-0.4511379602,0.7209620088,-0.5380999139
2016-10-01,0.1346547601,-0.4350388067,-0.2661643882,-0.3407081793,0.1326193631,-0.43833542,-0.4097685248,-0.3843221855,0.4585379684,6.7177029202,-0.3373352824,-0.381203643,-0.2019249674,-1.9060235699,0.0670576309,1.442556908,0.0299387668
2016-10-02,0.138998462,-0.4351369213,-0.2854793452,-0.3394024567,0.1377541494,-0.4383743422,-0.3975573527,-0.3848020737,0.8454431275,6.3330606673,-0.3647578972,-0.6932515131,-0.17581892,-1.9066206153,0.0207239795,1.7665914785,-0.5380999139
2016-10-03,0.143342164,-0.4328802853,-0.3191212769,-0.3380742305,0.1425319423,-0.4362956834,-0.3802146106,-0.3758848198,1.0281483415,1.4691973404,-0.3576235584,-0.757696182,-0.1822972356,-1.9066566883,-0.1752033189,1.1382660963,0.0745958958
2016-10-04,0.1476858659,-0.4342538898,-0.2310231219,-0.3257135945,0.1471341102,-0.4374884208,-0.3710268761,-0.3679353672,0.8575339137,0.6750972054,-0.252169113,-0.6627250911,-0.2410287866,-1.9069820817,-0.0742200355,0.8291578074,-0.4862976443
2016-10-05,0.1520295678,-0.4364124111,-0.3774581308,-0.3244472532,0.1518841952,-0.4393882517,-0.3940940381,-0.3771062075,0.508244534,5.024036226,-0.3391188671,-0.4727829092,-0.2504684947,-1.9073258797,-0.1466375492,1.0894990119,-0.5380999139
2016-10-06,0.1563732698,-0.4386690471,-0.4254074381,-0.323061745,0.1565998642,-0.4413784062,-0.3813666262,-0.3722575711,0.690949748,2.927115557,-0.3087979272,-0.5575785261,-0.2838864681,-1.9076137278,-0.2528591399,1.0289251597,-0.5380999139
2016-10-07,0.1607169717,-0.44043511,-0.3579667815,-0.32185064,0.1618482413,-0.4429226485,-0.4164916001,-0.3945876203,0.6022839824,10.0492011428,0.1774518518,-0.5711458248,-0.2881956122,-1.9093319817,-0.231789946,1.9665167808,0.0299387668
2016-10-08,0.1650606737,-0.444654038,-0.4169406076,-0.3202354923,0.1670309722,-0.4466827832,-0.3930976331,-0.3844714484,1.0227746587,6.0166613947,0.4695138466,-0.7983980781,-0.2839047702,-1.9082424291,-0.2042726988,1.8509763039,-0.5380999139
2016-10-09,0.1694043756,-0.4466163301,-0.3556932807,-0.3188075341,0.1718304602,-0.4484118457,-0.376248253,-0.3704439467,0.8199181343,2.8278530401,0.5261426608,-0.6491577924,-0.2671887173,-1.9082954343,-0.1762468191,1.1764505259,-0.2022783039
2016-10-10,0.1737480775,-0.4496578829,-0.3458937084,-0.309094656,0.1765876348,-0.4511175597,-0.3714267899,-0.3680750002,0.8091707688,2.418395158,2.0961430937,-0.652549617,-0.2760779749,-1.9093113685,-0.2229376235,1.1019770675,-0.5380999139
2016-10-11,0.1780917795,-0.4494616537,-0.383984646,-0.306104229,0.181251276,-0.4509004075,-0.3638777884,-0.3628443791,0.821261555,1.2954879359,-0.125088703,-0.6389823183,-0.2672688726,-1.9092517376,-0.3954598664,0.937353606,-0.2022783039
2016-10-12,0.1824354814,-0.4496578829,-0.4922797195,-0.3018730332,0.1860029539,-0.4510371446,-0.3824053925,-0.3717199037,0.6331826583,3.3800007903,-0.4626321077,-0.5440112274,-0.2352021375,-1.9089528468,-0.4033879753,1.0923026256,0.0745958958
2016-10-13,0.1867791834,-0.4468125593,-0.4703090784,-0.293877592,0.1910035535,-0.4484212291,-0.378781221,-0.3748624492,0.9072404793,4.8627346361,-0.4497011186,-0.7271697599,0.6539656793,-1.9092355415,-0.4233543167,1.5304166349,-0.4862976443
2016-10-14,0.1911228853,-0.4480880492,-0.3746456536,-0.2875581606,0.1957295429,-0.449533821,-0.3559777499,-0.3591449064,0.8602207551,1.7607809837,-0.4287439984,-0.6627250911,0.1583666651,-2.1105870716,-0.410311717,1.0470894178,-0.5380999139
2016-10-15,0.1954665872,-0.447401247,-0.4564132849,-0.2857926477,0.200354079,-0.4488721902,-0.3498819094,-0.35358687,0.7903628791,0.9790886633,-0.4653074847,-0.6220231949,0.5166244211,-2.6421297274,-0.4955366606,0.8685268626,-0.4862976443
2016-10-16,0.1998102892,-0.4476955908,-0.4433994529,-0.2831822254,0.2050824465,-0.4490975156,-0.3502604322,-0.3540458935,0.8279786585,1.9965294613,-0.4517076514,-0.6389823183,0.4769769838,-2.6421356169,-0.5049603407,1.0512750947,0.0745958958
2016-10-17,0.2041539911,-0.4473031324,-0.4125699984,-0.2807625726,0.2097314821,-0.4487016623,-0.3611435943,-0.3588784802,0.6990102721,1.8228200568,-0.4338718044,-0.5745376495,0.441339994,-2.6422556149,-0.4882086114,0.911647232,-0.5380999139
2016-10-18,0.208497693,-0.4420049437,-0.2777082844,-0.2783833241,0.2145158486,-0.4438592404,-0.3516326224,-0.3576346228,0.9139575827,2.070976349,-0.351381012,-0.7068188118,0.3164434321,-2.4384017948,-0.3686987299,1.149835939,-0.5380999139
2016-10-19,0.212841395,-0.4473031324,-0.4090323528,-0.2775921165,0.2192757155,-0.4486184797,-0.364270364,-0.3585558798,0.4504774443,4.6766174169,-0.3756823535,-0.4558237859,-0.2225461656,-0.9150025928,0.0861364942,1.1067155696,0.0299387668
2016-10-20,0.2171850969,-0.4465182155,-0.360612666,-0.2767794282,0.2242336428,-0.4478634851,-0.3452960905,-0.3578063554,1.1544298864,2.5921045626,-0.4140294246,-0.8255326755,-0.1920643616,-1.7901098963,-0.2602942432,1.4553113762,-0.5380999139
2016-10-21,0.2215287989,-0.4464201009,-0.2200672001,-0.2760076556,0.2288466471,-0.4477340055,-0.3302507128,-0.3428303121,0.8844023275,0.2470276014,-0.356508818,-0.6695087404,-0.2115365223,-2.1243971509,-0.4004005017,0.8482302785,-0.5380999139
2016-10-22,0.2258725008,-0.4461257571,-0.4161370427,-0.2751187618,0.233398739,-0.4474269148,-0.3275131134,-0.3402013593,0.8091707688,0.0050752165,-0.4383307661,-0.6254150196,-0.2437996176,-2.0573734696,-0.4864646225,0.7410216679,0.0745958958
2016-10-23,0.2302162027,-0.4473031324,-0.4397344128,-0.2744262635,0.2378975915,-0.4484561811,-0.333528009,-0.3425333913,0.7446865756,-0.2244693538,-0.4528223918,-0.5779294742,-0.2140629416,-1.5400259174,-0.5025573546,0.6473177883,-0.5380999139
2016-10-24,0.2345599047,-0.4476955908,-0.2713483619,-0.2735859571,0.2425012626,-0.4487724814,-0.3313793266,-0.3435766265,0.8414128654,0.3959213767,-0.3415712961,-0.6559414417,-0.2223336818,-1.5387169819,-0.3595725081,0.8318034711,0.0745958958
2016-10-25,0.2389036066,-0.4532881233,-0.3197288504,-0.2719999619,0.2470478803,-0.4538139087,-0.3246516248,-0.3387970041,0.7917062998,0.0050752165,-0.3674332743,-0.6186313703,-0.2456460768,-1.5387000497,-0.3894778579,0.7313867135,0.0299387668
2016-10-26,0.2432473086,-0.4520126334,-0.3437574017,-0.2709796263,0.2516364747,-0.4526167127,-0.3230274095,-0.3386124317,0.8830589068,-0.0507599492,-0.3953017852,-0.6627250911,-0.2585045958,-1.5386897431,-0.4419482839,0.8052678592,-0.5380999139
2016-10-27,0.2475910105,-0.4523069772,-0.3516460574,-0.2700232216,0.2561515705,-0.4528465537,-0.3254344332,-0.3388130539,0.7782720929,-0.249284983,-0.402436124,-0.6084558962,-0.2480667253,-1.5387368589,-0.4480598809,0.6759067511,-0.4862976443
2016-10-28,0.2519347124,-0.455839103,-0.3793886466,-0.2688346202,0.2606141224,-0.4560218719,-0.3371627469,-0.3435060075,0.6775155411,-0.2616927976,-0.412691736,-0.5406194027,-0.2286670301,-1.5387515826,-0.4494193756,0.5834269846,-0.5380999139
2016-10-29,0.2562784144,-0.4630014692,-0.3941958003,-0.2679002077,0.2648685404,-0.4625040938,-0.3897312126,-0.3703075236,0.308074851,-0.391974851,-0.415144165,-0.3133671495,-0.2187968771,-1.5388553845,-0.4834308793,0.2171012825,-0.5380999139
2016-10-30,0.2606221163,-0.4545636132,-0.399840354,-0.2669683524,0.2694576508,-0.4547894676,-0.3986408159,-0.384216257,0.8333523413,0.2656393233,-0.4238391404,-0.6457659677,-0.2411904476,-1.5388156306,-0.4747439342,0.8061760721,-0.5380999139
2016-10-31,0.2649658182,-0.4576051659,-0.3450019474,-0.2660206423,0.2740554887,-0.4575212693,-0.3833143445,-0.3757195071,0.8776852241,0.0733181969,-0.3984230584,-0.6661169157,-0.2549921161,-1.5388494951,-0.4385125737,0.8215367165,-0.5380999139
2016-11-01,0.2693095202,-0.4591749996,-0.3058624556,-0.2648453385,0.2784346704,-0.4589163247,-0.4135107195,-0.3890616835,0.5377997892,-0.3857709437,-0.364312001,-0.4524319612,-0.2119118875,-1.5388708444,-0.412771556,0.4366913687,-0.5380999139
2016-11-02,0.2736532221,-0.458586312,-0.3598189007,-0.2622911753,0.2829062638,-0.4583448898,-0.4326991761,-0.4029158476,0.6896063273,-0.2678967049,-0.4071180339,-0.5507948768,-0.2636949639,-1.5393626154,-0.4657825043,0.5993404542,-0.2022783039
2016-11-03,0.2779969241,-0.4582919682,-0.371313799,-0.2612744199,0.2873884692,-0.4580412778,-0.440719824,-0.4080581949,0.6869194859,-0.0879833931,-0.4129146841,-0.5507948768,-0.2549284697,-1.539113049,-0.4696387789,0.6180180501,-0.2022783039
2016-11-04,0.282340626,-0.4554466446,-0.4670948187,-0.2604412738,0.2918286978,-0.4554117194,-0.4533600264,-0.4150478711,0.6251221341,-0.2058576318,-0.4595108344,-0.5100929807,-0.2734266357,-1.5390298602,-0.5204558781,0.5441369044,-0.5380999139
2016-11-05,0.2866843279,-0.4556428738,-0.4169406076,-0.2596541578,0.2963408545,-0.4555541134,-0.4614513369,-0.4217165518,0.7487168377,-0.1190029296,-0.438107818,-0.5948885975,-0.2689573275,-1.5390114556,-0.5012782156,0.6707338863,0.0299387668
2016-11-06,0.2910280299,-0.4573108221,-0.4492693967,-0.2587898134,0.3009069462,-0.4570391648,-0.4637773603,-0.423896111,0.8266352378,-0.0197404127,-0.4534912361,-0.6491577924,-0.2713967905,-1.5392146424,-0.5104989034,0.7656618789,-0.5380999139
2016-11-07,0.2953717318,-0.4578995098,-0.3752826258,-0.2578635841,0.3056825179,-0.4575384803,-0.4389027612,-0.4127383087,1.1772680382,0.2842510452,-0.4289669464,-0.8424917988,-0.2623715924,-1.5390843378,-0.4734856445,1.134356832,-0.5380999139
2016-11-08,0.2997154338,-0.4581938536,-0.3789280667,-0.2568094931,0.3103242845,-0.45777047,-0.41934761,-0.3988311804,0.9676944104,0.0112791238,-0.4117999437,-0.7169942859,-0.2659890432,-1.5390070385,-0.448281355,0.8988532762,-0.5380999139
2016-11-09,0.3040591357,-0.4602542603,-0.3892372167,-0.2555441747,0.3147758206,-0.4596175329,-0.4232688134,-0.3968458234,0.651990548,-0.2554888903,-0.410016359,-0.5406194027,-0.2418605168,-1.5389135431,-0.4274402412,0.5640386134,-0.5380999139
2016-11-10,0.3084028376,-0.4616278648,-0.3926964658,-0.2545330453,0.3192572856,-0.4608380784,-0.437572807,-0.406425933,0.708414217,-0.2430810757,-0.4082327743,-0.5711458248,-0.259659691,-1.5389304753,-0.4372573093,0.616714962,-0.5380999139
2016-11-11,0.3127465396,-0.4638845007,-0.3838180533,-0.2533874054,0.323757215,-0.4628666705,-0.441743641,-0.4095556387,0.743343155,-0.249284983,-0.4149212169,-0.5813212988,-0.1828792155,-1.5392389365,-0.4440107332,0.6492131891,-0.4862976443
2016-11-12,0.3170902415,-0.4669260535,-0.3856603728,-0.2524550386,0.3283448223,-0.4656139701,-0.4391846297,-0.4097434211,0.8696246999,-0.0011286908,-0.4229473481,-0.6661169157,-0.2497509327,-1.5388067964,-0.4700101337,0.8035304084,-0.2022783039
2016-11-13,0.3214339435,-0.465552449,-0.3583097665,-0.2512296131,0.3330005213,-0.4643234677,-0.4258016486,-0.4030249861,1.0268049208,-0.1810420026,-0.4135835284,-0.757696182,-0.2511312428,-1.5389407819,-0.4458115432,0.9233750248,-0.5380999139
2016-11-14,0.3257776454,-0.4667298243,-0.3563204534,-0.2502808801,0.3375786832,-0.4653673328,-0.4200951185,-0.3974749745,0.8440997068,0.0422986603,-0.3895051349,-0.6627250911,-0.2547920841,-1.5392507154,-0.4163758735,0.7869061635,-0.5380999139
2016-11-15,0.3301213473,-0.4644731883,-0.3420718752,-0.2491981481,0.3420926348,-0.463268394,-0.4181149189,-0.3950659036,0.7621510446,-0.1934498172,-0.3892821868,-0.5948885975,-0.2618189268,-1.5389834806,-0.4237766047,0.6738928877,-0.2022783039
2016-11-16,0.3344650493,-0.4666317096,-0.3778011159,-0.2482407205,0.3466273168,-0.4652116403,-0.4206160476,-0.3977414008,0.8145444516,-0.2927123341,-0.4106852033,-0.6355904937,-0.2588858628,-1.5389717016,-0.4445311077,0.7103793541,-0.5380999139
2016-11-17,0.3388087512,-0.4671222827,-0.3870715113,-0.2473160255,0.3510510329,-0.4656289034,-0.4279400303,-0.4000092337,0.5767589893,-0.0569638565,-0.4117999437,-0.4999175066,-0.2664351826,-1.5391159937,-0.4661719386,0.5150740914,-0.5380999139
2016-11-18,0.3431524531,-0.4713412107,-0.3572122144,-0.2462675604,0.3558038775,-0.4694614618,-0.4178485384,-0.4001568916,1.1423391002,0.2532315087,-0.4033279164,-0.8187490261,-0.2582754705,-1.5401010082,-0.4380950525,1.0943559766,-0.5380999139
2016-11-19,0.3474961551,-0.4698694916,-0.4012710915,-0.2454640781,0.3604462049,-0.468079817,-0.4060938199,-0.3913118617,0.9556036241,0.0422986603,-0.4343177005,-0.7339534092,-0.2658240319,-1.5407841871,-0.4835230401,0.8998404642,-0.5380999139
2016-11-20,0.351839857,-0.4708506377,-0.3734795045,-0.2446099627,0.365107064,-0.4689469726,-0.3878247193,-0.3810624766,0.9945628242,0.0050752165,-0.412468788,-0.7509125326,-0.2671068681,-1.5401238299,-0.4529785319,0.9324571538,-0.2022783039
2016-11-21,0.356183559,-0.4710468669,-0.3675017654,-0.2435021698,0.3696747935,-0.4690952001,-0.3760229058,-0.3712480403,0.8521602309,-0.1624302807,-0.3982001104,-0.6661169157,-0.2573902351,-1.5401459154,-0.4364010979,0.7685444677,-0.5380999139
2016-11-22,0.3605272609,-0.4683977725,-0.2611764059,-0.2426802755,0.3741514798,-0.4666323466,-0.3908910422,-0.3766600238,0.6493037066,-0.0011286908,-0.3600759874,-0.5474030521,-0.2848729465,-1.5397557378,-0.3946732992,0.6083041207,0.0299387668
2016-11-23,0.3648709628,-0.4691826894,-0.1562817839,-0.2418292288,0.3788360981,-0.4673196271,-0.4043678073,-0.3854697443,0.5351129478,3.0511937031,-0.3061225502,-0.5372275781,-0.2620890125,-1.5124808496,-0.0725977816,0.9742744351,-0.4862976443
2016-11-24,0.3692146648,-0.4745789927,-0.4250644531,-0.2409878995,0.383487983,-0.4722438669,-0.4000362898,-0.3974717646,0.638556341,2.2881131046,-0.4233932443,-0.5575785261,-0.1995374217,-0.6368287697,-0.271869725,0.9166621467,0.0299387668
2016-11-25,0.3735583667,-0.472518586,-0.2171763262,-0.2304925084,0.3882887947,-0.4703182386,-0.3923955593,-0.4008807364,0.9032102172,2.5238615822,-0.3469220502,-0.6627250911,-0.2644838691,-0.5814309092,-0.2484017772,1.1787802895,0.0745958958
2016-11-26,0.3779020687,-0.4734016174,-0.3864247395,-0.2288732692,0.3929547915,-0.4710981,-0.3828667861,-0.3960176551,0.6707984376,2.1950544951,-0.4062262415,-0.51687663,-0.2607976622,-0.5814610928,-0.1553707463,0.9414997954,-0.5380999139
2016-11-27,0.3822457706,-0.4778167747,-0.3507052984,-0.2274284332,0.3977952691,-0.4751258845,-0.3938494582,-0.4016238409,0.6802023825,4.2361399983,-0.3611907278,-0.527052104,-0.2495238761,-0.5818306572,0.1551440953,1.2485942208,-0.2022783039
2016-11-28,0.3865894725,-0.4796809522,-0.3121047831,-0.226552837,0.4026685923,-0.4768095883,-0.3871668774,-0.3982116591,0.8105141895,3.8142743016,-0.3549481814,-0.6050640716,-0.2409063841,-0.5815612138,0.2033547479,1.3064039468,-0.5380999139
2016-11-29,0.3909331745,-0.4845866825,-0.3253538049,-0.2256501341,0.4074028154,-0.4812949705,-0.3828884022,-0.39602889,0.7379694722,2.5983084699,-0.3636431568,-0.5609703508,-0.2512345017,-0.5814485776,0.0541565428,1.0615813368,-0.5380999139
2016-11-30,0.3952768764,-0.480465869,-0.402358844,-0.2246998668,0.4119746281,-0.4774735337,-0.3820269067,-0.3955891262,0.8360391826,0.0733181969,-0.2483789955,-0.6186313703,-0.2840302193,-0.5856337848,-0.4175925669,0.7757311959,-0.5380999139
2016-12-01,0.3996205783,-0.4818394735,-0.4225165643,-0.2238529116,0.4165332712,-0.4787102201,-0.378801793,-0.3939424195,0.8306654999,-0.0445560419,-0.4271833617,-0.6152395456,-0.2948528468,-0.5866725407,-0.4689207926,0.752552023,-0.5380999139
2016-12-02,0.4039642803,-0.4891980689,-0.3782126979,-0.2221932681,0.4210988244,-0.4854625099,-0.3757977062,-0.3924096661,0.8548470723,-0.1438185588,-0.4149212169,-0.632198669,-0.2891683324,-0.5875942433,-0.4612546831,0.7647141785,0.0299387668
2016-12-03,0.4083079822,-0.487432006,-0.381005576,-0.2189215456,0.4257103255,-0.4838087464,-0.3748313143,-0.3876139939,0.969037831,-0.3175279633,-0.427852206,-0.7068188118,-0.2939879308,-0.5879027045,-0.4812983296,0.8455846148,-0.5380999139
2016-12-04,0.4126516842,-0.4908660172,-0.3978020429,-0.2160779038,0.4301862938,-0.4869495499,-0.4031779682,-0.3853365311,0.7312523687,-0.4229943875,-0.4280751541,-0.5711458248,-0.2974348669,-0.5874381722,-0.4780814563,0.6070405202,0.0745958958
2016-12-05,0.4169953861,-0.4994019879,-0.3784968855,-0.2126445643,0.4346711915,-0.4947987904,-0.4080676258,-0.3886604391,0.7594642032,-0.4850334606,-0.4084557224,-0.5914967729,-0.2796545687,-0.1196858768,-0.4563323132,0.6227565522,0.0745958958
2016-12-06,0.421339088,-0.4891980689,-0.3139471027,-0.2113240097,0.4392624782,-0.4853606291,-0.4099136354,-0.3925027548,0.873654962,-0.0011286908,-0.3808101595,-0.6762923898,-0.2792332599,-0.0676818254,-0.4236067292,0.8100063613,0.0745958958
2016-12-07,0.42568279,-0.4829187342,-0.3770857471,-0.210358399,0.4438157143,-0.4795385806,-0.4056468444,-0.3885930301,0.8521602309,-0.2989162414,-0.4013213836,-0.6491577924,-0.2840380249,-0.0643977077,-0.4259316939,0.7430355313,-0.5380999139
2016-12-08,0.4300264919,-0.4834093072,-0.398350819,-0.2094925203,0.4484240071,-0.4799636068,-0.3961002995,-0.384217862,0.9220181069,-0.0383521346,-0.425176829,-0.6966433378,16.5231228848,-0.0613248748,-0.457661789,0.8399378998,0.0299387668
2016-12-09,0.4343701939,-0.4814470151,-0.3801530132,-0.2085673138,0.4529700639,-0.4781234154,-0.391090453,-0.379545773,0.821261555,-0.1748380953,-0.4060032934,-0.632198669,-0.2918420103,-0.0613764077,-0.4397032898,0.7303995256,0.0745958958
